# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
666635	4998615	4.628058	3558.005859	2470
666635	5018615	5.076319	1448.928711	2470
666635	5038615	222.919662	389.665283	2470
666635	5058615	1095.975341	943.342163	2470
666635	5078615	1228.104858	2965.086914	2470
666635	5098615	874.919677	4349.430176	2470
666635	5118615	602.428894	10.100037	2450
666635	5138615	962.513488	423.802795	2450
666635	5158615	892.121276	10.100037	2450
666635	5178615	1440.753906	36.086792	2450
666635	5198615	2346.688476	215.407715	2450
666635	5218615	2254.290283	10.099854	2450
666635	5238615	1214.065918	10.099976	2450
666635	5258615	1264.552978	182.120972	2450
666635	5278615	833.985778	241.154602	2450
666635	5298615	591.075012	2933.383789	2450
666635	5318615	621.549438	3890.355225	2470
666635	5338615	532.028564	1681.63623	2470
666635	5358615	498.987763	960.881592	2470
666635	5378615	435.779785	734.187195	2470
666635	5398615	367.607636	144.462234	2470
666635	5418615	470.277985	49.928101	2470
666635	5438615	481.511474	76.215576	2450
666635	5458615	409.449616	105.823151	2450
666635	5478615	392.911957	87.689819	2450
666635	5498615	459.190125	135.413147	2450
686635	4898615	693.542724	7175.105469	2450
686635	4918615	188.484299	6966.035156	2450
686635	4938615	10.450716	7257.616699	2450
686635	4958615	2.240557	6747.253418	2470
686635	4978615	-3.43077	2281.44458	2470
686635	4998615	-2.763971	2660.617432	2470
686635	5018615	9.003806	716.144226	2450
686635	5038615	97.588715	10.099998	2450
686635	5058615	178.855438	423.519409	2450
686635	5078615	983.321167	2306.264893	2470
686635	5098615	1303.022338	4813.633789	2470
686635	5118615	1696.230957	10.099976	2470
686635	5138615	1284.131469	414.438232	2450
686635	5158615	1064.34021	10.099976	2450
686635	5178615	2035.120239	492.894897	2450
686635	5198615	1477.84729	10.099976	2450
686635	5218615	1673.105346	10.099976	2450
686635	5238615	1151.445556	10.099976	2450
686635	5258615	1592.220459	253.426392	2450
686635	5278615	906.487121	10.100037	2450
686635	5298615	636.0177	1315.832397	2470
686635	5318615	628.207641	4713.822754	2470
686635	5338615	497.348236	1438.54541	2470
686635	5358615	466.480682	1220.181763	2470
686635	5378615	465.004913	858.71106	2470
686635	5398615	356.03949	256.567047	2470
686635	5418615	454.019531	47.138733	2470
686635	5438615	465.31012	82.92215	2450
686635	5458615	512.540283	92.221466	2450
686635	5478615	527.924377	47.998108	2450
686635	5498615	472.253082	77.767517	2450
706635	4898615	391.266419	7851.257324	2450
706635	4918615	100.35862	7480.255371	2450
706635	4938615	-2.878391	7193.222168	2470
706635	4958615	-5.033508	4138.300781	2470
706635	4978615	-6.369054	1277.964478	2470
706635	4998615	-9.864374	1134.652466	2450
706635	5018615	53.035347	222.851685	2450
706635	5038615	54.522103	77.353134	2450
706635	5058615	1.308049	483.352722	2450
706635	5078615	780.352356	2347.736328	2470
706635	5098615	981.441223	4341.93457	2470
706635	5118615	1661.93457	10.099976	2470
706635	5138615	1918.229248	357.482788	2450
706635	5158615	1869.445556	10.099976	2450
706635	5178615	1344.233642	10.099976	2450
706635	5198615	2196.926757	586.633911	2450
706635	5218615	2121.499267	10.099854	2450
706635	5238615	1696.867309	10.099976	2450
706635	5258615	1283.260742	116.830566	2450
706635	5278615	1183.920166	185.944885	2450
706635	5298615	721.253295	758.222961	2470
706635	5318615	605.42041	5174.344727	2470
706635	5338615	506.255951	1661.498535	2470
706635	5358615	437.238068	1289.913086	2470
706635	5378615	472.809875	910.135254	2470
706635	5398615	420.312622	306.172699	2470
706635	5418615	398.982422	68.968323	2470
706635	5438615	489.11789	78.638214	2450
706635	5458615	465.306763	26.007172	2450
706635	5478615	428.0383	37.641571	2450
706635	5498615	446.523926	82.12323	2450
726635	4898615	178.992188	8057.175781	2450
726635	4918615	-0.432163	7287.552734	2450
726635	4938615	-8.163057	7213.942871	2470
726635	4958615	-13.599989	3418.77002	2470
726635	4978615	-12.97246	3084.0271	2450
726635	4998615	-12.21258	1381.11731	2450
726635	5018615	-10.801422	470.390686	2450
726635	5038615	4.377219	199.802811	2450
726635	5058615	18.968089	539.165283	2450
726635	5078615	260.222778	2149.751953	2450
726635	5098615	621.436889	4035.068115	2470
726635	5118615	1441.849487	4388.331543	2470
726635	5138615	1551.629272	10.099976	2470
726635	5158615	2141.748291	258.970947	2450
726635	5178615	1644.447509	10.099976	2450
726635	5198615	1821.882446	172.624634	2450
726635	5218615	2172.016357	124.48584	2450
726635	5238615	1616.842529	10.099976	2450
726635	5258615	972.148986	10.100037	2450
726635	5278615	1101.400634	236.61438	2450
726635	5298615	530.525146	567.797363	2470
726635	5318615	481.82489	4944.983398	2470
726635	5338615	547.633117	1997.686401	2470
726635	5358615	471.83551	1535.487915	2470
726635	5378615	430.660065	918.360535	2470
726635	5398615	455.551331	266.410034	2470
726635	5418615	381.822815	114.817078	2470
726635	5438615	362.644165	90.933472	2450
726635	5458615	395.639191	80.864166	2450
726635	5478615	402.726502	56.738068	2450
726635	5498615	425.03363	12.404022	2450
746635	4898615	25.938936	8361.679688	2450
746635	4918615	-7.069925	7330.796387	2450
746635	4938615	-12.646063	7038.855957	2470
746635	4958615	-13.149206	4493.583984	2470
746635	4978615	-13.748188	4919.618164	2450
746635	4998615	-12.303007	3064.664307	2450
746635	5018615	-10.786127	1571.533936	2450
746635	5038615	-10.489199	1969.47168	2450
746635	5058615	11.134146	2638.833984	2450
746635	5078615	85.653161	3577.934814	2450
746635	5098615	559.92926	3794.85083	2470
746635	5118615	676.071533	3693.172607	2470
746635	5138615	1537.855712	3698.050293	2470
746635	5158615	1849.624389	10.099976	2450
746635	5178615	1740.21643	121.024414	2450
746635	5198615	2235.469238	241.973877	2450
746635	5218615	2545.245117	192.042236	2450
746635	5238615	1562.555053	10.099976	2450
746635	5258615	1135.976196	10.099976	2450
746635	5278615	1084.366699	374.386475	2450
746635	5298615	746.452941	885.63092	2470
746635	5318615	514.968566	4773.134766	2470
746635	5338615	487.968231	2378.276367	2470
746635	5358615	456.413452	1697.324219	2470
746635	5378615	458.995972	890.907104	2470
746635	5398615	415.182312	274.581665	2470
746635	5418615	334.454285	419.807617	2450
746635	5438615	479.394806	441.117645	2450
746635	5458615	413.831055	10.100006	2450
746635	5478615	492.96695	72.645721	2450
746635	5498615	575.991027	24.141846	2450
766635	4898615	-7.595804	8434.246094	2450
766635	4918615	-13.588274	8125.470703	2450
766635	4938615	-18.79109	6731.956543	2450
766635	4958615	-19.132729	6112.047363	2450
766635	4978615	-11.159807	5919.242188	2450
766635	4998615	-21.353102	4930.277344	2450
766635	5018615	-25.164282	3652.665527	2450
766635	5038615	-11.976259	3514.188721	2450
766635	5058615	-4.532375	2982.396729	2450
766635	5078615	-6.482738	2291.268311	2450
766635	5098615	285.98996	3498.42749	2450
766635	5118615	1158.147705	4124.624512	2470
766635	5138615	1435.534301	4397.206055	2470
766635	5158615	1390.315918	3913.159668	2470
766635	5178615	1839.881958	950.370361	2450
766635	5198615	2046.923462	10.099976	2450
766635	5218615	2167.572509	41.965332	2450
766635	5238615	1596.999755	10.099976	2450
766635	5258615	1313.568359	120.342896	2450
766635	5278615	1135.46289	210.198608	2450
766635	5298615	795.139709	506.32196	2450
766635	5318615	538.768554	4620.63623	2470
766635	5338615	453.426422	2795.800049	2470
766635	5358615	435.670319	1550.923706	2470
766635	5378615	455.752808	778.668823	2470
766635	5398615	371.875122	578.935547	2470
766635	5418615	308.792297	533.114746	2450
766635	5438615	492.890289	295.431763	2450
766635	5458615	402.248077	10.100006	2450
766635	5478615	605.197509	123.173065	2450
766635	5498615	543.895263	18.998901	2450
786635	4898615	-21.879961	8152.314453	2450
786635	4918615	-32.672462	6592.333984	2450
786635	4938615	-39.388931	6891.959473	2450
786635	4958615	-40.72044	5080.414063	2450
786635	4978615	-33.116703	5236.031738	2450
786635	4998615	-38.809601	4498.580078	2450
786635	5018615	-33.39249	3762.337158	2450
786635	5038615	-23.922098	2955.213623	2450
786635	5058615	-11.094088	2013.068481	2450
786635	5078615	-1.673559	1191.028198	2450
786635	5098615	11.346072	2480.875	2450
786635	5118615	391.492767	3246.488281	2450
786635	5138615	1054.246704	3733.560059	2470
786635	5158615	1479.836914	3761.016113	2470
786635	5178615	1662.749878	10.099976	2470
786635	5198615	1558.272338	35.245483	2470
786635	5218615	2300.041259	388.397217	2450
786635	5238615	1596.977539	10.099976	2450
786635	5258615	1128.540161	10.099976	2450
786635	5278615	1316.497314	324.522461	2450
786635	5298615	712.798156	10.100037	2450
786635	5318615	426.268005	2108.98584	2470
786635	5338615	434.730133	3118.804932	2470
786635	5358615	443.179688	1093.571411	2470
786635	5378615	428.888702	1148.389893	2470
786635	5398615	337.223267	627.933105	2450
786635	5418615	379.701386	820.331909	2450
786635	5438615	620.644165	10.100037	2450
786635	5458615	581.041076	63.863525	2450
786635	5478615	480.613708	33.471191	2450
786635	5498615	422.716858	70.242035	2450
806635	4898615	-40.138168	7859.387207	2450
806635	4918615	-49.971745	6266.356445	2450
806635	4938615	-49.586811	5279.379395	2450
806635	4958615	-48.011272	4557.943848	2450
806635	4978615	-44.776283	4698.274902	2450
806635	4998615	-40.749306	3720.316406	2450
806635	5018615	-35.626007	2618.77417	2450
806635	5038615	-31.592653	2235.074707	2450
806635	5058615	-13.916353	1643.495239	2450
806635	5078615	-5.534547	902.604736	2450
806635	5098615	42.509575	1470.38269	2450
806635	5118615	176.474671	2875.013672	2450
806635	5138615	689.579773	3297.751953	2470
806635	5158615	1079.994506	1341.098145	2470
806635	5178615	1193.10498	10.099976	2470
806635	5198615	1747.219726	497.755249	2470
806635	5218615	2109.562256	395.062744	2450
806635	5238615	1354.84021	10.099976	2450
806635	5258615	1571.023071	398.565918	2450
806635	5278615	1203.943237	219.030884	2450
806635	5298615	584.960449	10.100037	2450
806635	5318615	534.731384	43.708191	2470
806635	5338615	464.169708	3320.061035	2470
806635	5358615	366.79422	1607.710083	2470
806635	5378615	403.202057	1277.555176	2470
806635	5398615	347.688873	867.047729	2450
806635	5418615	616.889221	17.328491	2450
806635	5438615	690.549743	10.100037	2450
806635	5458615	895.062683	172.758301	2450
806635	5478615	453.047821	10.100006	2450
806635	5498615	399.737518	31.040619	2450
826635	4898615	-56.560638	6868.731934	2450
826635	4918615	-55.253983	5508.767578	2450
826635	4938615	-50.735828	5105.647949	2450
826635	4958615	-50.025265	4637.314453	2450
826635	4978615	-48.734154	4035.462891	2450
826635	4998615	-44.211109	2836.258789	2450
826635	5018615	-39.281868	966.314636	2450
826635	5038615	-34.4879	1203.044556	2450
826635	5058615	-18.727636	885.836792	2450
826635	5078615	-10.669479	525.573975	2450
826635	5098615	41.950814	930.603516	2450
826635	5118615	146.553085	948.74707	2450
826635	5138615	816.604126	919.509521	2470
826635	5158615	1198.772705	791.518921	2470
826635	5178615	1011.262573	10.100037	2470
826635	5198615	1498.752197	238.028198	2470
826635	5218615	2236.407715	541.092529	2450
826635	5238615	1720.252807	10.099976	2450
826635	5258615	1021.396484	10.100037	2450
826635	5278615	1136.919067	143.364685	2450
826635	5298615	881.307739	10.100037	2450
826635	5318615	660.151733	412.556946	2470
826635	5338615	594.15216	3522.356934	2470
826635	5358615	372.199158	2215.861572	2470
826635	5378615	350.225464	131.554688	2470
826635	5398615	389.118988	10.100006	2450
826635	5418615	613.343139	10.100037	2450
826635	5438615	1126.947021	375.846558	2450
826635	5458615	675.322387	10.100037	2450
826635	5478615	526.943237	42.723541	2450
826635	5498615	466.711884	58.327271	2450
846635	4898615	-78.245964	5302.523926	2450
846635	4918615	-66.665543	4232.066406	2450
846635	4938615	-56.89212	4118.712402	2450
846635	4958615	-50.966877	2434.603027	2450
846635	4978615	-49.263531	1171.030151	2450
846635	4998615	-46.808395	85.76091	2450
846635	5018615	-49.850231	10.099998	2450
846635	5038615	-42.314308	506.72403	2450
846635	5058615	-26.946016	625.557617	2450
846635	5078615	-9.22381	543.838379	2450
846635	5098615	42.622803	750.942139	2450
846635	5118615	380.044495	794.202393	2450
846635	5138615	906.663818	1150.911255	2470
846635	5158615	1194.21228	1317.964844	2470
846635	5178615	1062.800415	10.099976	2470
846635	5198615	1112.852172	10.099976	2450
846635	5218615	1663.911865	124.487915	2450
846635	5238615	1811.435302	10.099976	2450
846635	5258615	1391.947387	10.099976	2450
846635	5278615	1265.033081	10.099976	2450
846635	5298615	836.044799	10.100037	2450
846635	5318615	601.416381	241.281158	2450
846635	5338615	510.498688	2628.403564	2470
846635	5358615	401.496582	1523.963745	2470
846635	5378615	535.849548	10.100037	2450
846635	5398615	641.580688	18.745117	2450
846635	5418615	861.622802	187.384827	2450
846635	5438615	942.956726	103.489868	2450
846635	5458615	606.158081	10.100037	2450
846635	5478615	461.409027	87.180847	2450
846635	5498615	568.659607	146.4935	2450
866635	4898615	-80.151993	3549.300781	2450
866635	4918615	-69.257439	3291.789307	2450
866635	4938615	-52.317101	2241.596191	2450
866635	4958615	-49.782494	10.100002	2450
866635	4978615	-51.322449	202.24968	2450
866635	4998615	-9.094286	10.1	2450
866635	5018615	108.544564	355.531403	2450
866635	5038615	156.171372	490.045715	2450
866635	5058615	-16.12571	247.319153	2450
866635	5078615	188.251312	520.274536	2450
866635	5098615	408.234528	540.947083	2450
866635	5118615	535.090942	10.100037	2450
866635	5138615	1523.206543	97.470215	2450
866635	5158615	1198.382202	10.099976	2450
866635	5178615	826.915283	10.100037	2450
866635	5198615	1646.794555	352.287476	2450
866635	5218615	1644.040649	10.099976	2450
866635	5238615	1630.715942	139.06958	2450
866635	5258615	1456.450317	10.099976	2450
866635	5278615	1150.230346	10.099976	2450
866635	5298615	1294.706787	394.124695	2450
866635	5318615	607.448181	256.748047	2450
866635	5338615	361.922791	1991.479126	2470
866635	5358615	332.771759	513.886047	2470
866635	5378615	487.522003	10.100006	2450
866635	5398615	667.219299	160.125488	2450
866635	5418615	899.481506	137.098938	2450
866635	5438615	729.697204	10.100037	2450
866635	5458615	458.90683	37.818054	2450
866635	5478615	429.069916	47.506744	2450
866635	5498615	452.991425	28.022125	2450
886635	4898615	-79.171608	43.742287	2450
886635	4918615	-67.020821	93.104424	2450
886635	4938615	-54.814949	10.099998	2450
886635	4958615	-53.345207	522.677917	2450
886635	4978615	23.868052	182.044052	2450
886635	4998615	238.80777	347.9552	2450
886635	5018615	355.624634	446.861053	2450
886635	5038615	238.393646	243.780243	2450
886635	5058615	531.262268	375.750122	2450
886635	5078615	514.291931	10.100037	2450
886635	5098615	764.762085	10.100037	2450
886635	5118615	712.306396	10.100037	2450
886635	5138615	1046.083984	105.906128	2450
886635	5158615	960.667114	10.100037	2450
886635	5178615	613.368347	47.672546	2450
886635	5198615	1091.700317	10.099976	2450
886635	5218615	1455.773681	59.912964	2450
886635	5238615	1385.823608	10.099976	2450
886635	5258615	1594.506958	53.419922	2450
886635	5278615	1073.770629	10.099976	2450
886635	5298615	1148.985351	533.724854	2450
886635	5318615	578.715149	1300.368774	2450
886635	5338615	362.46637	2541.228027	2470
886635	5358615	283.657807	10.099976	2470
886635	5378615	702.044433	128.18927	2450
886635	5398615	779.461364	179.165955	2450
886635	5418615	643.103271	10.100037	2450
886635	5438615	479.507202	10.100006	2450
886635	5458615	421.314148	80.047577	2450
886635	5478615	440.926819	35.927124	2450
886635	5498615	507.813812	84.493225	2450
906635	4898615	-78.626335	10.099998	2450
906635	4918615	-68.572998	10.099998	2450
906635	4938615	-62.755737	10.099998	2450
906635	4958615	-42.139488	10.100002	2450
906635	4978615	-49.58741	10.100002	2450
906635	4998615	75.00795	32.88118	2450
906635	5018615	214.670319	10.099991	2450
906635	5038615	759.748657	54.865906	2450
906635	5058615	510.832001	10.100006	2450
906635	5078615	686.185241	10.100037	2450
906635	5098615	546.612426	10.100037	2450
906635	5118615	599.054687	194.62439	2450
906635	5138615	523.75592	10.100037	2450
906635	5158615	1138.830078	345.801331	2450
906635	5178615	479.245453	10.100006	2450
906635	5198615	731.413024	51.412781	2450
906635	5218615	1005.678222	105.246277	2450
906635	5238615	1127.888549	10.099976	2450
906635	5258615	1517.961059	125.020142	2450
906635	5278615	1070.032592	10.099976	2450
906635	5298615	1083.671264	1772.843994	2450
906635	5318615	657.274536	4644.604004	2450
906635	5338615	358.69693	234.722717	2470
906635	5358615	256.632935	10.099991	2470
906635	5378615	574.7854	159.316376	2450
906635	5398615	718.294799	122.952881	2450
906635	5418615	580.525512	42.899475	2450
906635	5438615	465.675995	127.579956	2450
906635	5458615	446.187195	54.563293	2450
906635	5478615	438.767151	36.948547	2450
906635	5498615	527.601989	62.603302	2450
926635	4898615	-78.378632	96.570816	2450
926635	4918615	-76.094803	87.228165	2450
926635	4938615	-47.706711	77.022034	2450
926635	4958615	32.414402	91.68615	2450
926635	4978615	85.893761	89.710037	2450
926635	4998615	52.05082	62.499767	2450
926635	5018615	-53.525978	10.100002	2450
926635	5038615	285.464142	176.744949	2450
926635	5058615	1189.682617	563.840942	2450
926635	5078615	786.397216	10.100037	2450
926635	5098615	569.774475	53.010681	2450
926635	5118615	269.262512	84.674301	2450
926635	5138615	714.865234	131.213806	2450
926635	5158615	1151.283691	10.099976	2450
926635	5178615	449.40976	10.100006	2450
926635	5198615	1146.385864	392.806335	2450
926635	5218615	1392.509155	153.074585	2450
926635	5238615	1027.801147	10.100037	2450
926635	5258615	1578.861816	340.506592	2450
926635	5278615	1297.976196	446.895264	2450
926635	5298615	784.473999	2887.538574	2450
926635	5318615	686.523864	1476.756348	2450
926635	5338615	355.755707	10.099976	2470
926635	5358615	307.597595	10.099976	2470
926635	5378615	712.690734	268.526154	2450
926635	5398615	889.273925	167.479858	2450
926635	5418615	557.662841	10.100037	2450
926635	5438615	439.66626	62.71344	2450
926635	5458615	443.231781	35.531616	2450
926635	5478615	513.762756	85.234924	2450
926635	5498615	587.651367	155.675446	2450
