C:\ICPCHEM\1\DATA\WOLFGANG\2011\4JAN11\486_487.D,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,Acquired      : Jan 4 2011  05:45 pm using AcqMethod Teeth10s.M,,,,,,,,,,,,
Time [Sec],Li7,Na23,Mg25,Al27,Ca43,Mn55,Zn66,Rb85,Sr88,Y89,Ba138,Ce140,Nd146,Pb208,U238
3746.109,350,426005.14,0,3100.3,1950.12,151437.55,350,50,50,75,0,0,0,50,0
3746.582,250,437975.16,50,2300.17,1900.12,152093.94,150,0,0,0,25,25,0,75,0
3747.055,150,431706.45,0,3000.29,1200.05,144875.16,150,0,0,25,0,25,0,25,25
3747.528,450.01,429086.63,0,2900.27,2000.13,153053.35,175,100,0,0,0,0,0,25,25
3748.001,450.01,429292.1,0,3250.33,1750.1,145228.46,75,200,0,25,0,0,0,50,0
3748.474,400.01,431809.14,50,2950.28,2350.18,149418.06,175,0,0,0,0,0,0,50,0
3748.947,250,433299.03,100,2100.14,1750.1,149014.22,100,150,0,0,0,0,0,75,0
3749.42,200,434532.19,50,3750.45,1850.11,147196.94,125,50,0,0,0,0,25,25,0
3749.893,250,425645.61,100,3050.29,2050.13,150225.83,125,100,0,25,0,0,0,50,0
3750.366,400.01,425594.25,50,2800.25,1350.06,151841.48,275,100,0,0,0,0,0,0,25
3750.839,250,430524.86,0,2500.2,1800.1,155174.31,200,100,0,0,0,0,0,75,0
3751.312,250,421691.9,100,3400.37,2150.15,151589.03,225,0,0,0,0,0,25,100,0
3751.785,250,424207.82,50,2400.18,1750.1,153356.31,150,50,0,0,25,0,25,75,0
3752.258,400.01,425696.98,0,3250.33,1350.06,153053.35,100,0,50,0,0,25,0,0,25
3752.732,150,439157.19,0,2700.23,1500.07,149064.7,25,50,0,0,0,25,0,25,25
3753.205,250,423488.97,0,2900.27,1750.1,145985.54,175,0,50,25,0,0,0,0,25
3753.678,300,432014.66,100,2800.25,1650.09,147954.09,200,100,0,25,50,25,25,25,25
3754.151,400.01,432322.91,50,2050.13,1800.1,149771.46,225,50,50,25,0,0,0,50,0
3754.624,300,419227.79,0,3500.39,1250.05,157851.21,200,50,0,0,0,0,25,25,25
3755.097,200,429343.52,0,2950.28,1200.05,152598.89,150,0,0,0,50,0,0,50,0
3755.57,650.01,426210.56,50,2900.27,1800.1,148610.37,200,0,0,0,0,25,0,50,0
3756.043,150,429394.78,50,2950.28,1750.1,150427.77,175,0,0,0,25,0,0,50,0
3756.516,150,428213.53,100,2700.23,2250.16,153608.8,50,0,0,0,0,0,0,75,75
3756.989,600.01,435662.66,0,3650.42,1350.06,152952.36,100,50,0,0,0,0,50,25,0
3757.462,600.01,436330.62,0,2800.25,1650.09,147903.64,150,0,0,0,0,25,0,50,25
3757.935,700.02,428675.74,0,2950.28,1550.08,151690.02,75,50,0,0,0,0,0,0,0
3758.408,450.01,424464.51,50,3000.29,1550.08,149771.46,175,100,0,25,25,25,25,75,25
3758.881,300,419484.38,50,2500.2,1650.09,148913.24,350,100,0,0,0,0,0,0,0
3759.354,250,430011.24,50,2050.13,2000.13,151134.62,150,300,0,0,25,0,0,25,50
3759.827,250,429857.14,0,3350.36,1300.05,146894.07,250,50,0,0,0,0,25,50,0
3760.3,300,428162.12,100,3150.31,1700.09,150074.36,250,100,0,0,0,0,0,0,0
3760.773,350,426005.14,50,2800.25,1550.08,154315.79,275,100,50,25,0,0,0,50,0
3761.246,250,430062.61,150,2950.28,1950.12,150225.83,125,50,0,0,0,25,0,25,0
3761.72,200,423899.72,50,3050.29,1450.07,149266.62,150,100,0,0,0,0,50,75,0
3762.193,400.01,427186.24,0,3100.3,1550.08,150124.86,175,150,0,0,0,0,0,50,0
3762.666,200,418560.46,50,2150.15,1550.08,151336.58,175,0,0,0,0,25,0,50,0
3763.139,500.01,430422.23,0,3050.29,1800.1,146894.07,175,50,50,25,0,0,0,75,25
3763.612,400.01,429857.14,0,2500.2,1450.07,153709.81,75,0,0,0,25,0,0,0,0
3764.085,400.01,432528.43,50,2200.15,2050.13,151134.62,325,0,0,25,0,0,0,25,0
3764.558,550.01,432066.07,50,2450.19,1850.11,156285.42,125,50,0,25,0,0,50,25,50
3765.031,200,432836.73,0,3150.31,1450.07,150882.18,250,200,0,25,0,0,0,50,0
3765.504,300,431963.29,50,2600.21,1700.09,144622.82,250,50,50,0,0,0,25,25,25
3765.977,250,430062.61,0,3400.37,2150.15,149064.7,150,0,50,0,50,25,0,50,25
3766.45,250,438951.62,0,2700.23,2050.13,154820.8,325,0,0,0,0,0,0,50,100
3766.923,450.01,434172.52,50,2850.26,1550.08,151437.55,75,0,0,0,0,0,25,0,25
3767.396,350,423232.19,50,2900.27,2100.14,157144.05,175,0,150,0,50,0,0,25,0
3767.869,350,422924.08,50,3000.29,1450.07,150882.18,250,0,0,0,0,0,0,50,25
3768.342,200,425594.25,250,3250.33,1500.07,151488.05,150,50,0,25,0,25,0,75,0
3768.815,300,425696.98,100,2500.2,1750.1,150983.15,50,0,0,0,0,0,25,0,0
3769.288,200,419792.39,50,2300.17,1450.07,152447.39,150,0,0,0,75,25,0,25,0
3769.761,400.01,424515.93,200,2900.27,1900.12,150478.27,200,50,0,0,0,25,50,25,0
3770.234,250,423643.03,0,3050.29,1800.1,155123.82,100,0,0,0,0,0,25,125,25
3770.708,400.01,425234.78,0,3100.3,1700.09,152194.95,175,0,0,25,0,0,0,0,0
3771.181,150,429086.63,50,3300.34,1050.04,149670.49,225,150,0,0,25,0,0,100,0
3771.654,350,434532.19,200,3000.29,1500.07,151992.97,200,50,0,0,25,25,0,50,0
3772.127,450.01,443423.64,100,2950.28,1100.04,148711.29,150,0,0,25,0,25,25,0,0
3772.6,200,428932.63,0,3000.29,2150.15,152093.94,100,50,0,25,0,0,0,0,75
3773.073,350,434532.19,0,3300.34,1650.09,156638.98,250,50,0,25,0,0,0,50,25
3773.546,500.01,426570.03,50,3500.39,1600.08,148156.02,100,100,0,0,0,0,25,0,50
3774.019,400.01,427494.49,50,2900.27,1350.06,150831.68,125,0,0,0,25,0,0,50,25
3774.492,450.01,425542.88,50,2650.22,1450.07,154669.29,225,0,0,0,0,0,0,0,0
3774.965,400.01,432220.18,50,2750.24,1700.09,154315.79,275,50,0,0,0,50,50,50,25
3775.438,400.01,426980.87,100,3200.32,1850.11,145733.18,150,0,0,0,75,25,0,25,25
3775.911,300,432066.07,50,3050.29,1600.08,149720.98,75,100,0,50,0,0,25,75,25
3776.384,250,436947.32,150,2900.27,1950.12,148509.39,100,100,0,0,0,0,0,25,50
3776.857,450.01,434429.4,0,2900.27,1500.07,155275.32,225,50,0,0,0,25,25,75,0
3777.33,350,429600.25,50,2900.27,1850.11,151538.54,225,0,0,25,0,0,25,25,0
3777.803,350,421075.89,100,3050.29,1300.05,148963.74,100,100,0,0,0,25,0,25,0
3778.276,300,422975.45,50,2950.28,1350.06,151740.51,125,0,100,0,0,0,0,0,0
3778.749,150,426056.45,0,3100.3,1700.09,155729.85,175,300,0,0,0,25,0,0,0
3779.222,500.01,428727.11,50,2300.17,1550.08,152851.36,200,150,0,25,0,0,0,50,0
3779.695,300,439054.45,100,3750.45,1650.09,152800.87,175,50,0,0,0,0,25,25,0
3780.169,400.01,423643.03,100,2950.28,1650.09,149771.46,75,0,50,25,0,0,25,50,0
3780.642,300,438900.25,0,3400.37,1600.08,155376.33,275,100,0,0,25,0,25,25,0
3781.115,500.01,435713.97,0,2600.21,800.02,145682.69,100,100,0,0,0,50,0,25,0
3781.588,500.01,429754.4,0,3050.29,1900.12,150781.2,75,50,0,0,25,0,25,0,25
3782.061,200,428264.85,50,3800.46,2100.14,150680.22,200,0,0,25,50,0,0,25,25
3782.534,200,427648.5,50,2850.26,1800.1,151336.58,175,50,50,25,50,0,0,50,0
3783.007,400.01,433196.3,100,3200.32,1650.09,155022.79,125,0,0,0,0,25,0,25,50
3783.48,400.01,422821.4,150,3000.29,2350.18,150023.89,100,200,0,0,0,25,0,0,50
3783.953,700.02,430268.12,50,2650.22,950.03,150983.15,125,0,0,0,0,0,0,0,0
3784.426,250,432836.73,50,2950.28,2650.22,155578.35,150,0,0,0,25,0,0,25,0
3784.899,400.01,433761.53,0,2050.13,1200.05,152901.87,250,100,0,0,25,0,0,75,0
3785.372,150,430884.43,100,2850.26,1050.04,153406.81,225,0,0,0,0,0,0,25,50
3785.845,550.01,423694.39,0,2850.26,1750.1,145884.6,125,100,0,0,0,0,0,50,0
3786.318,400.01,424567.29,150,3300.34,1150.04,151033.66,150,50,0,0,25,0,0,0,25
3786.791,400.01,423334.87,0,2950.28,1900.12,149620.01,125,50,0,0,0,25,0,75,25
3787.264,750.02,428110.8,0,3500.39,1900.12,146439.81,225,100,0,0,0,50,25,0,75
3787.737,100,420819.15,50,3250.33,1900.12,149922.93,225,100,0,0,0,25,0,75,0
3788.21,450.01,427802.6,50,2950.28,2100.14,153507.82,75,50,50,25,50,25,0,25,25
3788.683,100,432168.81,0,2850.26,1900.12,151942.48,325,0,0,25,0,0,0,50,0
3789.157,400.01,435405.72,100,2700.23,1400.06,151538.54,150,100,0,0,0,25,0,125,0
3789.63,250,430473.5,150,2350.18,1650.09,154467.28,50,150,100,0,0,25,25,50,25
3790.103,400.01,432836.73,0,2150.15,1700.09,150831.68,150,0,0,25,0,0,0,0,25
3790.576,400.01,428829.89,50,3200.32,1350.06,149266.62,275,0,0,0,25,0,0,0,0
3791.049,700.02,428675.74,0,3900.48,1450.07,149367.59,150,50,0,0,0,50,50,0,0
3791.522,300,430935.9,100,2250.16,1450.07,147954.09,150,50,0,0,25,0,25,25,0
3791.995,350,443372.23,50,3300.34,1550.08,147398.83,225,50,0,0,0,0,0,75,0
3792.468,300,422564.8,100,2750.24,1400.06,151488.05,200,100,0,0,25,0,0,50,25
3792.941,150,441213.24,50,2250.16,1800.1,146187.42,100,50,0,0,0,0,25,75,25
3793.414,150,439414.32,50,2650.22,1700.09,152598.89,250,50,0,25,0,0,25,25,50
3793.887,150,434686.34,50,3200.32,1150.04,158962.5,75,50,0,50,50,25,0,25,25
3794.36,250,430524.86,100,2950.28,1250.05,150831.68,125,200,0,0,25,0,0,50,0
3794.833,600.01,436382.04,100,3350.36,1650.09,147853.14,75,50,0,25,0,0,50,25,0
3795.306,450.01,423232.19,0,3950.49,1950.12,145935.05,175,100,0,0,0,25,75,25,50
3795.779,400.01,436382.04,50,2200.15,1850.11,153103.85,125,50,0,0,25,0,0,75,0
3796.252,350,431346.88,100,2100.14,1750.1,153861.29,250,100,0,25,0,50,25,75,0
3796.725,350,424259.14,0,2400.18,1850.11,151892,150,150,0,25,0,0,0,0,0
3797.198,100,438129.31,0,3200.32,1650.09,154972.31,50,0,0,0,0,25,0,50,25
3797.671,500.01,430113.97,50,2300.17,1550.08,151740.51,150,200,0,0,0,0,0,25,0
3798.145,400.01,428675.74,50,2900.27,1250.05,159568.68,150,0,0,0,25,0,0,75,25
3798.618,250,428213.53,100,2450.19,2600.22,151639.53,125,50,0,0,50,25,25,75,25
3799.091,150,416353.33,100,2800.25,1500.07,149014.22,150,0,0,0,0,0,0,25,50
3799.564,450.01,440185.21,100,2750.24,1350.06,153659.32,200,50,0,25,25,0,0,25,0
3800.037,350,433453.18,0,2400.18,2100.14,149973.39,125,100,0,25,0,50,100,0,25
3800.51,350,429805.77,50,2400.18,2250.16,147045.5,125,100,0,0,0,25,0,0,0
3800.983,200,430062.61,100,3300.34,1600.08,151134.62,200,0,0,25,25,50,0,75,0
3801.456,300,431090,0,3200.32,1800.1,150377.29,100,50,0,0,0,0,0,75,0
3801.929,400.01,427751.18,50,2800.25,1400.06,157750.16,125,150,0,0,0,25,50,50,25
3802.402,350,434789.07,0,2950.28,2550.21,145531.28,175,250,0,0,50,0,25,75,25
3802.875,400.01,434275.35,50,3000.29,1500.07,153507.82,225,150,0,0,0,0,25,50,0
3803.348,200,419689.76,50,3250.33,1650.09,150932.67,125,0,0,0,0,25,0,50,25
3803.821,450.01,429600.25,50,2450.19,1700.09,147651.22,225,100,0,25,25,0,50,0,75
3804.294,600.01,435559.92,0,3450.38,1400.06,156689.47,175,0,0,0,0,0,0,50,25
3804.767,600.01,437461.19,200,3400.37,1500.07,148055.07,175,0,0,50,25,0,0,50,0
3805.24,450.01,422359.38,0,2600.21,2350.18,145531.28,175,50,50,0,0,0,0,25,0
3805.713,300,423488.97,50,3050.29,1700.09,153255.34,75,0,0,0,0,0,0,25,0
3806.186,350,421486.58,0,3550.4,1450.07,151185.11,225,0,0,0,25,0,0,25,25
3806.659,300,421897.28,150,2550.21,1350.06,156335.93,25,100,0,0,0,0,0,75,25
3807.133,500.01,439465.59,100,2850.26,2050.13,151992.97,175,50,0,25,75,0,0,25,0
3807.606,200,421794.59,100,3350.36,1900.12,153204.84,125,100,100,0,0,0,0,50,0
3808.079,550.01,424721.3,0,3000.29,2250.16,145581.75,200,100,0,0,50,0,0,0,0
3808.552,550.01,425748.3,0,2850.26,1800.1,155477.36,250,0,100,0,25,0,25,50,25
3809.025,100,435508.46,150,2600.21,1950.12,150326.82,125,0,0,0,25,0,0,0,0
3809.498,400.01,434840.54,100,3000.29,1900.12,159568.68,175,50,0,25,0,0,0,25,25
3809.971,400.01,428110.8,150,3050.29,1850.11,155174.31,125,50,0,0,50,0,0,75,0
3810.444,100,440390.78,0,2100.14,2200.16,152851.36,325,50,50,0,0,0,25,75,0
3810.917,300,423591.66,50,3150.31,1550.08,153558.32,50,50,0,25,50,25,25,0,0
3811.39,100,426005.14,0,3550.4,1450.07,153709.81,200,50,0,0,0,0,0,75,25
3811.863,350,435868.17,50,2950.28,1850.11,155881.36,150,150,0,0,25,0,25,25,25
3812.336,350,431090,0,2900.27,2050.13,151942.48,25,50,0,0,0,0,25,25,0
3812.809,150,420305.77,0,3050.29,1300.05,152952.36,200,50,50,0,0,25,0,25,0
3813.282,300,417995.86,0,2950.28,1200.05,152497.89,125,0,0,25,0,0,0,0,25
3813.755,250,423591.66,0,2900.27,2400.18,153659.32,100,150,0,0,0,50,0,25,0
3814.228,450.01,442395.52,50,3550.4,1500.07,154164.3,125,0,0,0,25,0,0,75,25
3814.701,300,429651.67,50,2800.25,1500.07,149720.98,225,100,0,0,25,75,0,50,25
3815.174,350,436536.14,0,3150.31,1900.12,153204.84,200,250,0,0,25,25,0,25,25
3815.647,300,434583.6,0,3250.33,1550.08,149670.49,125,0,0,0,25,0,0,50,0
3816.121,400.01,442549.77,0,3050.29,1400.06,156942.03,325,100,0,0,50,25,25,25,0
3816.594,300,434326.62,50,2850.26,1250.05,153659.32,225,100,0,0,0,0,0,25,0
3817.067,250,426467.25,0,3600.41,2350.18,150680.22,225,50,0,0,0,0,0,50,0
3817.54,500.01,435662.66,50,3050.29,1200.05,156184.42,200,50,0,0,0,25,50,0,0
3818.013,350,419946.44,50,3400.37,1800.1,152901.87,225,100,0,0,25,25,25,50,0
3818.486,200,433812.85,100,3050.29,1450.07,151942.48,100,100,0,0,25,25,0,75,0
3818.959,550.01,426056.45,0,3000.29,1450.07,155073.32,225,50,50,0,25,0,0,0,25
3819.432,150,431141.37,100,2000.13,1600.08,152497.89,150,0,50,0,0,0,0,25,0
3819.905,250,420408.46,0,3100.3,1550.08,149064.7,200,50,50,0,25,0,25,125,0
3820.378,400.01,436741.71,50,2300.17,1800.1,153356.31,250,50,0,0,0,0,25,50,0
3820.851,600.01,423026.77,50,2750.24,1700.09,153204.84,150,50,0,0,0,0,0,25,0
3821.324,400.01,421589.22,0,3700.43,1450.07,154063.31,225,50,100,25,0,0,25,0,0
3821.797,350,435148.74,50,3150.31,1500.07,150932.67,100,50,0,0,0,0,0,0,0
3822.27,300,428316.17,100,2600.21,1400.06,149064.7,100,0,0,25,25,0,0,25,25
3822.743,200,431603.72,50,3250.33,1800.1,156588.47,225,50,0,0,0,25,0,25,25
3823.216,500.01,432785.31,0,3150.31,2100.14,149115.16,125,150,50,0,0,0,25,25,25
3823.689,150,422256.7,50,3300.34,2200.16,149367.59,200,100,0,0,0,0,50,25,0
3824.162,250,427956.65,100,2750.24,2050.13,153406.81,125,100,0,0,50,0,0,0,50
3824.635,200,432425.69,0,3350.36,1500.07,151437.55,50,0,0,0,0,25,0,25,0
3825.108,250,434378.09,100,3350.36,2050.13,152952.36,125,0,0,0,0,50,25,75,25
3825.582,400.01,420459.73,0,3500.39,1850.11,149821.94,175,50,0,0,25,0,0,50,0
3826.055,350,433967,0,2600.21,1350.06,151286.09,125,0,0,0,25,0,0,50,50
3826.528,250,426980.87,50,2800.25,1500.07,143815.34,225,50,0,0,0,25,0,50,25
3827.001,200,423797.03,50,2350.18,1900.12,147297.88,250,50,0,0,0,0,25,0,0
3827.474,400.01,425337.46,50,3100.3,2000.13,152750.38,200,0,0,0,100,0,0,0,0
3827.947,250,428110.8,50,3350.36,1800.1,149317.11,150,50,0,0,0,25,0,25,25
3828.42,200,425953.77,0,3000.29,2150.15,144219.08,225,100,0,0,0,0,50,25,0
3828.893,250,429189.37,100,2750.24,1400.06,151942.48,225,50,50,0,25,0,25,0,25
3829.366,50,441881.41,50,3300.34,1600.08,155477.36,200,0,0,25,0,0,0,75,25
3829.839,400.01,428162.12,50,2950.28,1850.11,149216.14,200,100,0,0,0,0,0,50,25
3830.312,250,426415.98,50,2850.26,1500.07,149216.14,250,0,0,25,0,25,25,100,25
3830.785,500.01,430627.65,50,3300.34,1850.11,150023.89,100,200,0,25,0,0,0,25,0
3831.258,650.01,431655.09,0,3900.48,1450.07,146641.7,125,50,0,0,0,0,0,0,0
3831.731,750.02,421640.54,50,2900.27,2050.13,148408.44,75,50,50,0,0,0,0,25,0
3832.204,750.02,429651.67,100,3000.29,1400.06,150831.68,250,50,0,0,0,0,25,25,0
3832.677,350,430216.76,100,2750.24,1550.08,151185.11,175,100,0,0,0,0,0,0,0
3833.15,400.01,427597.18,200,2550.21,1550.08,153103.85,100,50,0,25,0,0,0,25,0
3833.623,550.01,431655.09,100,2700.23,2700.23,144420.96,250,50,0,0,0,25,0,0,25
3834.096,450.01,439003.04,0,3550.4,1600.08,146692.15,200,0,0,25,0,25,0,0,0
3834.57,400.01,435457.04,0,2750.24,2450.19,148812.27,225,50,0,0,0,0,25,50,0
3835.043,150,426518.66,50,1800.1,1400.06,152901.87,150,50,0,0,0,0,0,100,0
3835.516,500.01,433710.07,150,2950.28,2000.13,151992.97,200,0,0,0,0,0,25,25,25
3835.989,150,431398.25,0,3250.33,1550.08,152093.94,175,0,0,0,25,0,75,0,25
3836.462,200,440133.75,50,3200.32,1250.05,153911.81,50,50,0,25,0,0,0,0,0
3836.935,350,423848.4,50,3150.31,1550.08,153558.32,275,50,0,0,0,0,25,50,0
3837.408,250,430935.9,50,2200.15,2050.13,151387.08,175,0,0,0,25,25,50,25,25
3837.881,450.01,436022.32,50,3100.3,2400.18,149519.03,125,200,0,0,0,0,0,25,0
3838.354,250,426570.03,250,2400.18,1750.1,151942.48,225,50,50,0,0,25,25,0,0
3838.827,250,426826.82,50,3850.47,1500.07,152245.43,125,100,0,0,0,0,0,50,0
3839.3,100,438437.61,100,3100.3,950.03,152598.89,100,50,0,0,0,50,25,0,0
3839.773,150,433761.53,0,3450.38,1700.09,154467.28,150,0,0,0,0,0,0,25,0
3840.246,150,428059.43,50,2950.28,1750.1,150427.77,175,100,0,25,0,0,25,25,0
3840.719,300,433658.75,0,2550.21,1250.05,153558.32,100,50,0,0,0,25,0,0,25
3841.192,300,428367.54,50,3350.36,1700.09,149922.93,100,50,0,25,25,25,0,50,0
3841.665,400.01,422102.69,50,3700.43,1750.1,152043.47,225,100,0,0,0,25,0,0,50
3842.138,150,421127.16,0,2900.27,1600.08,153962.28,75,0,0,0,25,25,50,25,0
3842.611,350,424464.51,0,2950.28,1550.08,159669.71,125,0,0,50,0,0,0,0,25
3843.084,350,422513.39,150,2850.26,1250.05,155982.4,200,0,0,0,0,25,75,50,0
3843.558,400.01,422513.39,100,2600.21,2150.15,152447.39,200,0,0,0,0,0,0,25,0
3844.031,250,416661.34,0,3250.33,1500.07,153053.35,75,50,0,0,0,0,0,25,0
3844.504,500.01,417893.17,0,3900.48,1900.12,150629.73,100,50,0,0,0,50,0,75,0
3844.977,350,416609.97,0,3400.37,1250.05,151033.66,175,100,50,0,0,25,0,25,0
3845.45,300,423797.03,0,2250.16,1550.08,152043.47,225,50,0,25,0,0,25,0,0
3845.923,250,421640.54,50,2800.25,1350.06,151892,175,50,50,0,50,25,0,50,25
3846.396,650.01,420100.45,100,2900.27,1500.07,152295.94,175,50,0,0,0,0,0,50,25
3846.869,250,424772.71,100,2850.26,1600.08,151387.08,100,0,0,0,25,0,0,50,25
3847.342,100,427391.71,0,2850.26,1500.07,152093.94,100,100,0,0,25,25,25,50,0
3847.815,400.01,433093.56,0,2800.25,1700.09,158356.31,175,0,0,25,0,0,0,25,0
3848.288,250,430319.39,100,2100.14,2300.17,150478.27,275,0,0,0,0,0,0,150,0
3848.761,100,426570.03,0,2850.26,1700.09,155426.83,100,0,0,0,0,0,0,50,0
3849.234,50,425337.46,50,2300.17,2200.16,152093.94,100,50,50,25,0,0,0,50,0
3849.707,250,433864.27,100,3200.32,1550.08,151639.53,150,0,0,0,0,0,25,50,25
3850.18,700.02,428881.21,50,2800.25,1200.05,150932.67,150,0,0,0,0,0,0,25,25
3850.653,400.01,435457.04,50,2650.22,1900.12,148660.83,200,50,0,0,0,0,25,25,0
3851.126,150,436073.79,50,3400.37,1550.08,152497.89,300,50,0,0,25,25,0,0,0
3851.599,350,421229.89,100,2550.21,2950.28,152245.43,150,50,0,25,0,0,0,25,50
3852.072,350,425080.77,0,2700.23,1250.05,156588.47,125,0,50,0,0,25,0,0,0
3852.546,650.01,416507.33,100,3050.29,1250.05,155881.36,200,150,0,0,25,25,25,0,0
3853.019,150,434840.54,150,2900.27,1800.1,152396.92,250,50,0,0,0,0,0,25,25
3853.492,350,426672.71,50,2750.24,1350.06,156487.44,200,0,0,0,0,0,25,25,0
3853.965,600.01,433504.6,50,3300.34,1700.09,149821.94,350,0,50,25,0,0,0,0,0
3854.438,350,422051.28,50,2650.22,1750.1,154972.31,150,100,50,0,0,0,0,0,0
3854.911,550.01,427391.71,0,2800.25,1650.09,152396.92,125,0,0,0,0,0,0,75,0
3855.384,450.01,438026.47,100,2900.27,2050.13,148913.24,175,50,0,0,0,0,0,0,0
3855.857,300,433401.82,0,2800.25,2300.17,150932.67,225,0,0,25,0,0,50,75,50
3856.33,350,429497.57,0,3200.32,1650.09,152952.36,200,50,0,0,0,0,0,50,25
3856.803,550.01,431500.99,0,3850.47,2000.13,151942.48,175,0,0,0,0,0,25,0,0
3857.276,400.01,438077.94,100,2900.27,1350.06,154467.28,150,50,0,0,50,0,0,0,0
3857.749,300,429035.26,100,3500.39,1550.08,149771.46,125,50,0,25,25,0,0,0,25
3858.222,500.01,431911.92,50,2850.26,2000.13,151589.03,275,100,0,0,50,0,0,0,0
3858.695,550.01,433967,50,2550.21,1550.08,156285.42,125,50,0,0,50,0,0,50,25
3859.168,500.01,431809.14,50,3600.41,1750.1,152245.43,150,50,0,0,0,25,0,25,25
3859.641,450.01,427853.96,50,2400.18,2050.13,149165.65,150,0,0,0,25,0,0,50,0
3860.114,150,433350.45,50,3000.29,1500.07,154820.8,275,0,0,50,0,0,25,25,0
3860.587,300,420254.5,0,2250.16,1850.11,155022.79,125,50,0,25,50,0,25,0,0
3861.06,200,429035.26,0,3000.29,1900.12,152295.94,100,50,0,0,0,0,0,0,0
3861.534,200,435405.72,0,2900.27,1400.06,149064.7,75,50,0,25,25,25,0,50,0
3862.007,400.01,424053.67,50,3000.29,1450.07,151791.01,175,50,50,0,0,0,0,50,25
3862.48,350,431860.56,100,3450.38,2100.14,150427.77,50,150,0,25,25,25,0,25,25
3862.953,350,426929.55,0,3150.31,1600.08,154265.29,100,50,0,0,0,25,0,75,0
3863.426,350,430422.23,50,2900.27,1200.05,156487.44,200,0,50,0,25,0,75,0,0
3863.899,450.01,426364.61,0,3600.41,1750.1,152699.88,225,50,0,50,0,50,0,25,25
3864.372,600.01,431911.92,100,3200.32,1950.12,155174.31,250,150,0,0,0,0,0,25,0
3864.845,250,425388.83,0,3500.39,1450.07,148509.39,225,100,0,0,25,25,25,100,0
3865.318,150,429292.1,100,2800.25,1900.12,156841.01,200,150,0,0,0,25,25,25,25
3865.791,100,437820.91,0,2500.2,1750.1,150175.35,100,100,0,0,25,0,25,0,25
3866.264,400.01,442703.96,100,2600.21,1750.1,153305.84,100,50,0,25,25,25,25,50,0
3866.737,350,436279.21,0,2950.28,1650.09,155679.36,125,0,50,25,0,0,25,75,25
3867.21,450.01,438283.51,50,2900.27,1200.05,155174.31,250,100,0,0,0,25,0,50,0
3867.683,500.01,427134.97,100,1700.09,1850.11,147499.81,25,50,50,0,50,0,25,50,0
3868.156,300,434275.35,0,2650.22,2050.13,153659.32,175,0,0,0,0,0,25,0,50
3868.629,500.01,425748.3,50,2500.2,2050.13,155275.32,100,50,0,0,25,25,0,75,0
3869.102,350,426878.13,100,2950.28,1500.07,149771.46,175,50,0,0,25,25,25,0,0
3869.575,350,426518.66,0,2700.23,1950.12,149821.94,125,0,50,0,0,0,0,75,25
3870.048,350,427699.91,100,3050.29,1900.12,156689.47,150,50,0,0,0,0,0,50,25
3870.521,300,435457.04,150,3350.36,1400.06,161640.03,175,0,0,0,0,0,0,25,50
3870.995,300,437512.66,0,3250.33,2000.13,152043.47,225,50,50,0,0,0,50,75,0
3871.468,350,428521.69,0,3200.32,1500.07,146591.23,100,50,0,0,0,25,0,25,25
3871.941,450.01,436382.04,50,3300.34,2200.16,147752.2,200,0,0,0,0,0,0,25,0
3872.414,300,442395.52,150,2800.25,1500.07,153457.32,100,150,0,0,25,50,25,50,0
3872.887,300,434891.81,0,2900.27,1600.08,158861.45,200,50,0,0,0,0,25,50,0
3873.36,350,432117.39,50,2550.21,2350.18,151942.48,125,100,0,0,0,0,0,50,0
3873.833,100,443115.29,150,3000.29,1950.12,149519.03,200,0,0,25,25,25,0,25,25
3874.306,550.01,439876.72,200,2950.28,1250.05,154113.8,150,50,0,25,25,0,0,50,0
3874.779,450.01,435302.89,100,2800.25,2100.14,151286.09,150,0,0,25,25,0,0,0,25
3875.252,250,425902.4,50,3150.31,1750.1,151740.51,150,50,50,0,0,25,25,25,25
3875.725,550.01,448205.53,150,2900.27,1400.06,152043.47,125,50,0,0,25,50,0,75,0
3876.198,350,433915.59,100,3300.34,2100.14,147903.64,225,100,0,0,0,25,25,0,75
3876.671,300,433915.59,50,2800.25,1400.06,152447.39,75,50,50,0,0,25,0,50,0
3877.144,200,429240.78,150,2700.23,2200.16,152043.47,250,100,50,0,0,0,25,25,0
3877.617,300,430113.97,100,3200.32,2000.13,154315.79,125,50,0,0,0,0,0,50,0
3878.09,800.02,432888,0,3200.32,1450.07,154820.8,325,150,0,25,0,25,50,100,0
3878.563,350,441573.01,100,3800.46,1600.08,153861.29,275,50,0,0,0,25,25,25,50
3879.036,450.01,439773.94,100,3050.29,1600.08,155780.37,100,100,50,0,0,0,0,50,25
3879.509,500.01,437923.69,0,2700.23,1250.05,156133.89,100,150,0,25,0,25,0,75,0
3879.982,200,443166.56,0,3000.29,2100.14,151841.48,150,0,0,25,25,75,25,0,25
3880.456,500.01,437307.04,50,2700.23,2000.13,155931.88,175,250,0,0,25,25,0,25,25
3880.929,200,429600.25,50,2600.21,1750.1,152093.94,100,0,0,0,0,0,0,0,0
3881.402,100,435251.52,0,3150.31,1100.04,149569.51,275,50,0,50,25,0,25,0,0
3881.875,500.01,430576.23,50,2550.21,2100.14,152548.39,200,0,0,0,25,25,25,25,0
3882.348,400.01,427597.18,50,2250.16,1800.1,153002.84,200,0,0,25,0,25,0,25,50
