171011 80 OPL 20 PDMS 13,7 Fe 600 - 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed at 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;
-9.53E-06;1.70E-07;-0.01788;-2.15E-04;-0.021483;5.13E-07;-1.92E-06;10240;170.7;10240;4.957;
-5.82E-07;1.04E-08;-0.01788;-2.15E-04;-0.021466;3.13E-08;-1.17E-07;10250;170.8;10250;4.954;
2.69E-06;-4.81E-08;-0.01788;-2.14E-04;-0.021393;-1.45E-07;5.41E-07;10260;171;10260;4.962;
-7.71E-06;1.38E-07;-0.01788;-2.12E-04;-0.021175;4.15E-07;-1.55E-06;10270;171.2;10270;4.987;
-1.64E-05;2.94E-07;-0.01788;-2.18E-04;-0.02183;8.85E-07;-3.31E-06;10280;171.3;10280;4.906;
-4.58E-06;8.19E-08;-0.01788;-2.14E-04;-0.021361;2.47E-07;-9.22E-07;10290;171.5;10290;4.96;
3.64E-07;-6.50E-09;-0.01788;-2.15E-04;-0.021463;-1.96E-08;7.32E-08;10300;171.7;10300;4.923;
-1.49E-05;2.66E-07;-0.01788;-2.12E-04;-0.021233;8.03E-07;-3.00E-06;10310;171.8;10310;4.954;
-5.09E-07;9.10E-09;-0.01788;-2.14E-04;-0.021405;2.74E-08;-1.02E-07;10320;172;10320;4.912;
-2.62E-06;4.68E-08;-0.01788;-2.14E-04;-0.021347;1.41E-07;-5.27E-07;10330;172.2;10330;4.936;
-7.56E-06;1.35E-07;-0.01788;-2.11E-04;-0.021143;4.07E-07;-1.52E-06;10340;172.3;10340;4.952;
7.27E-08;-1.30E-09;-0.01788;-2.14E-04;-0.021414;-3.92E-09;1.46E-08;10350;172.5;10350;4.957;
2.47E-06;-4.42E-08;-0.01788;-2.16E-04;-0.021568;-1.33E-07;4.97E-07;10360;172.7;10360;4.941;
-7.93E-06;1.42E-07;-0.01788;-2.15E-04;-0.021478;4.27E-07;-1.60E-06;10370;172.8;10370;4.926;
-7.20E-06;1.29E-07;-0.01788;-2.12E-04;-0.021158;3.88E-07;-1.45E-06;10380;173;10380;4.948;
-8.65E-06;1.55E-07;-0.01788;-2.15E-04;-0.021469;4.66E-07;-1.74E-06;10390;173.2;10390;4.93;
1.05E-05;-1.87E-07;-0.01788;-2.11E-04;-0.021123;-5.64E-07;2.11E-06;10400;173.3;10400;4.999;
-4.36E-06;7.80E-08;-0.01788;-2.10E-04;-0.021021;2.35E-07;-8.78E-07;10410;173.5;10410;4.985;
-2.84E-06;5.07E-08;-0.01787;-2.12E-04;-0.021169;1.53E-07;-5.71E-07;10420;173.7;10420;4.986;
-1.93E-05;3.44E-07;-0.01788;-2.15E-04;-0.021524;1.04E-06;-3.88E-06;10430;173.8;10430;4.963;
5.96E-06;-1.07E-07;-0.01788;-2.10E-04;-0.021007;-3.21E-07;1.20E-06;10440;174;10440;4.967;
-1.13E-05;2.01E-07;-0.01788;-2.10E-04;-0.02103;6.07E-07;-2.27E-06;10450;174.2;10450;4.976;
-1.16E-05;2.07E-07;-0.01788;-2.13E-04;-0.021309;6.23E-07;-2.33E-06;10460;174.3;10460;4.981;
-1.93E-05;3.44E-07;-0.01788;-2.18E-04;-0.021771;1.04E-06;-3.88E-06;10470;174.5;10470;4.965;
-1.16E-06;2.08E-08;-0.01788;-2.12E-04;-0.021172;6.27E-08;-2.34E-07;10480;174.7;10480;4.925;
9.02E-06;-1.61E-07;-0.01788;-2.14E-04;-0.021402;-4.86E-07;1.81E-06;10490;174.8;10490;4.954;
2.04E-05;-3.64E-07;-0.01787;-2.10E-04;-0.021027;-1.10E-06;4.10E-06;10500;175;10500;4.952;
8.00E-07;-1.43E-08;-0.01788;-2.14E-04;-0.021428;-4.31E-08;1.61E-07;10510;175.2;10510;4.949;
3.35E-06;-5.98E-08;-0.01788;-2.15E-04;-0.021446;-1.80E-07;6.73E-07;10520;175.3;10520;4.935;
-1.02E-05;-7.15E-08;7.02E-03;-2.10E-04;-0.020983;-2.15E-07;-2.05E-06;10530;175.5;10530;4.958;
-1.82E-06;3.25E-08;-0.01788;-2.13E-04;-0.021329;9.79E-08;-3.66E-07;10540;175.7;10540;4.976;
1.12E-05;-2.00E-07;-0.01788;-2.14E-04;-0.021399;-6.03E-07;2.25E-06;10550;175.8;10550;5.002;
-5.45E-06;9.75E-08;-0.01788;-2.14E-04;-0.021393;2.94E-07;-1.10E-06;10560;176;10560;4.955;
-1.25E-05;2.24E-07;-0.01788;-2.15E-04;-0.021446;6.74E-07;-2.52E-06;10570;176.2;10570;4.957;
4.14E-06;-7.41E-08;-0.01788;-2.08E-04;-0.020785;-2.23E-07;8.34E-07;10580;176.3;10580;4.956;
7.27E-08;-1.30E-09;-0.01788;-2.08E-04;-0.020809;-3.92E-09;1.46E-08;10590;176.5;10590;4.979;
-5.16E-06;9.23E-08;-0.01788;-2.09E-04;-0.020884;2.78E-07;-1.04E-06;10600;176.7;10600;4.976;
-8.14E-06;1.46E-07;-0.01788;-2.15E-04;-0.021466;4.39E-07;-1.64E-06;10610;176.8;10610;4.98;
1.72E-05;-3.07E-07;-0.01788;-2.15E-04;-0.021501;-9.24E-07;3.45E-06;10620;177;10620;4.961;
1.21E-05;-2.16E-07;-0.01788;-2.13E-04;-0.021309;-6.50E-07;2.43E-06;10630;177.2;10630;4.967;
-1.07E-05;1.91E-07;-0.01788;-2.08E-04;-0.020835;5.76E-07;-2.15E-06;10640;177.3;10640;5.001;
9.53E-06;-1.70E-07;-0.01788;-2.09E-04;-0.020893;-5.13E-07;1.92E-06;10650;177.5;10650;4.992;
-1.67E-05;2.99E-07;-0.01788;-2.16E-04;-0.021626;9.01E-07;-3.37E-06;10660;177.7;10660;4.97;
1.67E-05;-2.99E-07;-0.01788;-2.11E-04;-0.021123;-9.01E-07;3.37E-06;10670;177.8;10670;5.026;
-4.14E-06;7.41E-08;-0.01788;-2.15E-04;-0.021469;2.23E-07;-8.34E-07;10680;178;10680;4.993;
-3.35E-06;5.98E-08;-0.01788;-2.07E-04;-0.020687;1.80E-07;-6.73E-07;10690;178.2;10690;5.013;
-3.27E-06;5.85E-08;-0.01788;-2.10E-04;-0.021044;1.76E-07;-6.58E-07;10700;178.3;10700;5.02;
7.49E-06;-1.34E-07;-0.01788;-2.12E-04;-0.021181;-4.03E-07;1.51E-06;10710;178.5;10710;5.043;
-8.73E-07;1.56E-08;-0.01788;-2.13E-04;-0.021292;4.70E-08;-1.76E-07;10720;178.7;10720;5.025;
-3.64E-06;6.50E-08;-0.01788;-2.12E-04;-0.02123;1.96E-07;-7.32E-07;10730;178.8;10730;5.025;
2.76E-06;-1.60E-07;-0.05786;-2.18E-04;-0.021789;-4.82E-07;5.56E-07;10740;179;10740;5.047;
-4.36E-07;7.80E-09;-0.01788;-2.10E-04;-0.02096;2.35E-08;-8.78E-08;10750;179.2;10750;5.005;
-6.69E-06;1.20E-07;-0.01788;-2.17E-04;-0.021704;3.60E-07;-1.35E-06;10760;179.3;10760;5;
-5.96E-06;1.07E-07;-0.01788;-2.11E-04;-0.021085;3.21E-07;-1.20E-06;10770;179.5;10770;4.952;
2.47E-06;-4.42E-08;-0.01788;-2.15E-04;-0.02146;-1.33E-07;4.97E-07;10780;179.7;10780;4.993;
1.38E-06;-2.47E-08;-0.01788;-2.17E-04;-0.021699;-7.44E-08;2.78E-07;10790;179.8;10790;5.011;
-2.62E-06;4.68E-08;-0.01788;-2.13E-04;-0.021268;1.41E-07;-5.27E-07;10800;180;10800;4.988;
5.31E-06;600;1.13E+08;3.30E-04;0.032983;1807.8;1.07E-06;10811.016;180.2;10.016;5.016;
1.09E-06;600;5.50E+08;4.05E-04;0.04046;1807.8;2.19E-07;10821.016;180.4;20.016;5.084;
-5.24E-06;600;-1.15E+08;4.54E-04;0.045445;1807.8;-1.05E-06;10831.012;180.5;30.012;5.161;
1.31E-05;600;4.59E+07;4.91E-04;0.049109;1807.8;2.63E-06;10841.012;180.7;40.012;5.265;
1.08E-05;600;5.58E+07;5.23E-04;0.052279;1807.8;2.17E-06;10851.012;180.9;50.012;5.388;
-8.36E-06;600;-7.18E+07;5.59E-04;0.055917;1807.8;-1.68E-06;10861.012;181;60.012;5.438;
2.91E-07;600;2.06E+09;5.86E-04;0.058553;1807.8;5.85E-08;10871.012;181.2;70.012;5.483;
-6.47E-06;600;-9.27E+07;6.13E-04;0.061257;1807.8;-1.30E-06;10881.012;181.4;80.012;5.538;
-7.34E-06;600;-8.17E+07;6.36E-04;0.063604;1807.8;-1.48E-06;10891.012;181.5;90.012;5.577;
2.05E-05;600;2.93E+07;6.60E-04;0.066004;1807.8;4.13E-06;10901.012;181.7;100.01;5.65;
-2.91E-06;600;-2.06E+08;6.86E-04;0.068609;1807.8;-5.85E-07;10911.012;181.9;110.01;5.688;
1.31E-05;600;4.59E+07;7.07E-04;0.070659;1807.8;2.63E-06;10921.012;182;120.01;5.732;
2.27E-05;600;2.65E+07;7.30E-04;0.072963;1807.8;4.56E-06;10931.008;182.2;130.01;5.776;
4.22E-06;600;1.42E+08;7.48E-04;0.074781;1807.8;8.49E-07;10941.012;182.4;140.01;5.88;
9.23E-06;600;6.50E+07;7.64E-04;0.076415;1807.8;1.86E-06;10951.008;182.5;150.01;5.905;
1.37E-05;600;4.39E+07;7.86E-04;0.078631;1807.8;2.75E-06;10961.008;182.7;160.01;5.88;
5.38E-06;600;1.12E+08;8.04E-04;0.080414;1807.8;1.08E-06;10971.012;182.9;170.01;5.932;
-3.05E-06;600;-1.97E+08;8.25E-04;0.082516;1807.8;-6.14E-07;10981.008;183;180.01;5.97;
6.33E-06;600;9.49E+07;8.40E-04;0.083971;1807.8;1.27E-06;10991.008;183.2;190.01;6.012;
1.40E-05;600;4.30E+07;8.61E-04;0.086053;1807.8;2.81E-06;11001.008;183.4;200.01;6.021;
9.16E-06;600;6.55E+07;8.79E-04;0.087929;1807.8;1.84E-06;11011.008;183.5;210.01;6.082;
1.15E-05;600;5.22E+07;8.97E-04;0.089674;1807.8;2.31E-06;11021.008;183.7;220.01;6.111;
-1.60E-06;600;-3.75E+08;9.11E-04;0.09107;1807.8;-3.22E-07;11031.008;183.9;230.01;6.115;
-3.56E-06;600;-1.68E+08;9.24E-04;0.092399;1807.8;-7.17E-07;11041.004;184;240;6.127;
-7.27E-08;600;-8.25E+09;9.43E-04;0.094298;1807.8;-1.46E-08;11051.012;184.2;250.01;6.159;
-6.62E-06;600;-9.07E+07;9.62E-04;0.096185;1807.8;-1.33E-06;11061.004;184.4;260;6.124;
1.13E-05;600;5.29E+07;9.68E-04;0.096849;1807.8;2.28E-06;11071.004;184.5;270;6.193;
1.48E-05;600;4.05E+07;9.84E-04;0.09837;1807.8;2.98E-06;11081.004;184.7;280;6.223;
1.57E-05;600;3.82E+07;1.00E-03;0.099964;1807.8;3.16E-06;11091.004;184.9;290;6.191;
3.35E-06;600;1.79E+08;1.01E-03;0.10145;1807.8;6.73E-07;11101.004;185;300;6.24;
-9.89E-06;600;-6.07E+07;1.03E-03;0.10294;1807.8;-1.99E-06;11111.004;185.2;310;6.241;
7.27E-08;600;8.25E+09;1.04E-03;0.10447;1807.8;1.46E-08;11121.024;185.4;320.02;6.203;
4.22E-06;600;1.42E+08;1.06E-03;0.10601;1807.8;8.49E-07;11131.004;185.5;330;6.267;
1.27E-05;600;4.72E+07;1.07E-03;0.10685;1807.8;2.56E-06;11141.008;185.7;340.01;6.291;
4.51E-06;600;1.33E+08;1.08E-03;0.1081;1807.8;9.07E-07;11151.004;185.9;350;6.254;
1.52E-05;600;3.95E+07;1.09E-03;0.10946;1807.8;3.06E-06;11161.004;186;360;6.236;
-2.98E-06;600;-2.01E+08;1.11E-03;0.11067;1807.8;-6.00E-07;11171.004;186.2;370;6.283;
6.47E-06;600;9.27E+07;1.12E-03;0.11241;1807.8;1.30E-06;11181.004;186.4;380;6.298;
3.20E-06;600;1.88E+08;1.13E-03;0.11321;1807.8;6.44E-07;11191.004;186.5;390;6.303;
1.14E-05;600;5.26E+07;1.15E-03;0.11513;1807.8;2.30E-06;11201.004;186.7;400;6.326;
5.53E-06;600;1.09E+08;1.16E-03;0.11555;1807.8;1.11E-06;11211.004;186.9;410;6.339;
-1.19E-05;600;-5.06E+07;1.17E-03;0.117;1807.8;-2.39E-06;11221.004;187;420;6.297;
1.43E-05;600;4.21E+07;1.18E-03;0.11836;1807.8;2.87E-06;11231.004;187.2;430;6.36;
7.49E-06;600;8.01E+07;1.19E-03;0.11946;1807.8;1.51E-06;11241.004;187.4;440;6.35;
5.89E-06;600;1.02E+08;1.21E-03;0.12132;1807.8;1.19E-06;11251.02;187.5;450.02;6.343;
6.47E-06;600;9.27E+07;1.22E-03;0.12192;1807.8;1.30E-06;11261.016;187.7;460.02;6.345;
1.60E-06;600;3.75E+08;1.23E-03;0.12319;1807.8;3.22E-07;11271.036;187.9;470.04;6.311;
3.20E-06;600;1.88E+08;1.24E-03;0.12445;1807.8;6.44E-07;11281.016;188;480.02;6.366;
9.02E-06;600;6.66E+07;1.25E-03;0.12549;1807.8;1.81E-06;11291.008;188.2;490.01;6.36;
4.29E-06;600;1.40E+08;1.27E-03;0.12655;1807.8;8.63E-07;11301.016;188.4;500.02;6.36;
7.56E-06;600;7.94E+07;1.28E-03;0.12817;1807.8;1.52E-06;11311.016;188.5;510.02;6.353;
2.18E-06;600;2.75E+08;1.29E-03;0.12869;1807.8;4.39E-07;11321.016;188.7;520.02;6.373;
2.47E-05;600;2.43E+07;1.30E-03;0.12978;1807.8;4.96E-06;11331.016;188.9;530.02;6.344;
7.63E-06;600;7.86E+07;1.31E-03;0.13082;1807.8;1.54E-06;11341.016;189;540.02;6.38;
3.27E-06;600;1.83E+08;1.32E-03;0.13184;1807.8;6.58E-07;11351.016;189.2;550.02;6.358;
7.56E-06;600;7.94E+07;1.33E-03;0.13294;1807.8;1.52E-06;11361.016;189.4;560.02;6.371;
8.51E-06;600;7.05E+07;1.34E-03;0.13429;1807.8;1.71E-06;11371.016;189.5;570.02;6.344;
7.27E-08;600;8.25E+09;1.35E-03;0.13532;1807.8;1.46E-08;11381.016;189.7;580.02;6.385;
9.02E-06;600;6.66E+07;1.36E-03;0.1363;1807.8;1.81E-06;11391.016;189.9;590.02;6.341;
7.42E-06;600;8.09E+07;1.37E-03;0.13694;1807.8;1.49E-06;11401.016;190;600.02;6.346;
2.01E-05;600;2.98E+07;1.38E-03;0.13788;1807.8;4.05E-06;11411.016;190.2;610.02;6.326;
1.26E-05;600;4.77E+07;1.39E-03;0.13938;1807.8;2.53E-06;11421.016;190.4;620.02;6.321;
3.71E-06;600;1.62E+08;1.40E-03;0.14025;1807.8;7.46E-07;11431.016;190.5;630.02;6.317;
-7.49E-06;600;-8.01E+07;1.41E-03;0.14099;1807.8;-1.51E-06;11441.016;190.7;640.02;6.329;
7.71E-06;600;7.79E+07;1.42E-03;0.14225;1807.8;1.55E-06;11451.016;190.9;650.02;6.319;
-1.11E-05;600;-5.43E+07;1.43E-03;0.14324;1807.8;-2.22E-06;11461.016;191;660.02;6.348;
1.31E-06;600;4.59E+08;1.44E-03;0.1443;1807.8;2.63E-07;11471.016;191.2;670.02;6.332;
9.96E-06;600;6.02E+07;1.45E-03;0.14487;1807.8;2.00E-06;11481.012;191.4;680.01;6.327;
-4.14E-06;600;-1.45E+08;1.45E-03;0.14549;1807.8;-8.34E-07;11491.012;191.5;690.01;6.321;
4.73E-06;600;1.27E+08;1.47E-03;0.14709;1807.8;9.51E-07;11501.012;191.7;700.01;6.329;
-8.00E-07;600;-7.50E+08;1.48E-03;0.148;1807.8;-1.61E-07;11511.012;191.9;710.01;6.318;
1.22E-05;600;4.91E+07;1.49E-03;0.14871;1807.8;2.46E-06;11521.012;192;720.01;6.35;
-2.25E-06;600;-2.66E+08;1.50E-03;0.14952;1807.8;-4.54E-07;11531.016;192.2;730.02;6.305;
1.01E-05;600;5.94E+07;1.51E-03;0.15068;1807.8;2.03E-06;11541.012;192.4;740.01;6.361;
-1.24E-06;600;-4.85E+08;1.51E-03;0.15138;1807.8;-2.49E-07;11551.012;192.5;750.01;6.312;
-2.62E-06;600;-2.29E+08;1.52E-03;0.15246;1807.8;-5.27E-07;11561.024;192.7;760.02;6.308;
3.05E-06;600;1.97E+08;1.53E-03;0.15318;1807.8;6.14E-07;11570.996;192.9;770;6.319;
1.16E-05;600;5.19E+07;1.55E-03;0.1547;1807.8;2.33E-06;11581.012;193;780.01;6.324;
1.63E-05;600;3.68E+07;1.55E-03;0.15497;1807.8;3.28E-06;11590.996;193.2;790;6.31;
-2.91E-07;600;-2.06E+09;1.56E-03;0.15582;1807.8;-5.85E-08;11600.996;193.4;800;6.32;
-1.82E-06;600;-3.30E+08;1.57E-03;0.15685;1807.8;-3.66E-07;11610.996;193.5;810;6.314;
5.89E-06;600;1.02E+08;1.58E-03;0.1578;1807.8;1.19E-06;11620.996;193.7;820;6.307;
-2.11E-06;600;-2.85E+08;1.59E-03;0.15861;1807.8;-4.24E-07;11630.996;193.9;830;6.303;
7.13E-06;600;8.42E+07;1.59E-03;0.15917;1807.8;1.43E-06;11640.996;194;840;6.283;
-1.48E-05;600;-4.07E+07;1.59E-03;0.15937;1807.8;-2.97E-06;11650.992;194.2;849.99;6.316;
1.56E-05;600;3.86E+07;1.61E-03;0.1614;1807.8;3.13E-06;11660.992;194.4;859.99;6.255;
2.08E-05;600;2.89E+07;1.62E-03;0.16155;1807.8;4.18E-06;11671;194.5;870;6.309;
-9.96E-06;600;-6.02E+07;1.62E-03;0.16241;1807.8;-2.00E-06;11680.992;194.7;879.99;6.301;
-1.08E-05;600;-5.58E+07;1.63E-03;0.16331;1807.8;-2.17E-06;11690.992;194.9;889.99;6.301;
1.11E-05;600;5.43E+07;1.64E-03;0.16449;1807.8;2.22E-06;11700.992;195;899.99;6.279;
1.12E-05;600;5.36E+07;1.64E-03;0.16447;1807.8;2.25E-06;11710.992;195.2;909.99;6.261;
3.71E-06;600;1.62E+08;1.66E-03;0.16588;1807.8;7.46E-07;11720.992;195.4;919.99;6.266;
1.05E-05;600;5.69E+07;1.66E-03;0.16646;1807.8;2.12E-06;11731.012;195.5;930.01;6.279;
2.76E-06;600;2.17E+08;1.68E-03;0.16756;1807.8;5.56E-07;11741.008;195.7;940.01;6.298;
1.04E-05;600;5.77E+07;1.68E-03;0.16835;1807.8;2.09E-06;11751.004;195.9;950;6.289;
-1.11E-05;600;-5.39E+07;1.69E-03;0.16938;1807.8;-2.24E-06;11761.008;196;960.01;6.303;
-7.42E-06;600;-8.09E+07;1.70E-03;0.16997;1807.8;-1.49E-06;11771.008;196.2;970.01;6.318;
1.63E-05;600;3.68E+07;1.71E-03;0.17083;1807.8;3.28E-06;11781.004;196.4;980;6.285;
5.89E-06;600;1.02E+08;1.72E-03;0.17175;1807.8;1.19E-06;11791.004;196.5;990;6.276;
1.52E-05;600;3.95E+07;1.72E-03;0.17209;1807.8;3.06E-06;11801;196.7;1000;6.272;
1.28E-05;600;4.69E+07;1.74E-03;0.17372;1807.8;2.58E-06;11811;196.9;1010;6.27;
4.00E-06;600;1.50E+08;1.74E-03;0.1737;1807.8;8.05E-07;11821;197;1020;6.288;
8.14E-06;600;7.37E+07;1.74E-03;0.17419;1807.8;1.64E-06;11831;197.2;1030;6.287;
-8.00E-07;600;-7.50E+08;1.75E-03;0.1751;1807.8;-1.61E-07;11841;197.4;1040;6.253;
-3.71E-06;600;-1.62E+08;1.75E-03;0.17547;1807.8;-7.46E-07;11851.01;197.5;1050;6.307;
-9.16E-06;600;-6.55E+07;1.77E-03;0.17686;1807.8;-1.84E-06;11861;197.7;1060;6.287;
6.91E-06;600;8.69E+07;1.78E-03;0.17752;1807.8;1.39E-06;11871;197.9;1070;6.268;
1.03E-05;600;5.85E+07;1.78E-03;0.17843;1807.8;2.06E-06;11881;198;1080;6.275;
2.25E-06;600;2.66E+08;1.78E-03;0.17838;1807.8;4.54E-07;11891;198.2;1090;6.255;
9.23E-06;600;6.50E+07;1.79E-03;0.17942;1807.8;1.86E-06;11901;198.4;1100;6.315;
-6.69E-06;600;-8.97E+07;1.80E-03;0.18032;1807.8;-1.35E-06;11911;198.5;1110;6.293;
-2.47E-06;600;-2.43E+08;1.81E-03;0.18086;1807.8;-4.97E-07;11921;198.7;1120;6.32;
-8.58E-06;600;-6.99E+07;1.81E-03;0.18149;1807.8;-1.73E-06;11931;198.9;1130;6.3;
9.89E-06;600;6.07E+07;1.83E-03;0.18261;1807.8;1.99E-06;11941;199;1140;6.285;
1.88E-05;600;3.19E+07;1.83E-03;0.18349;1807.8;3.79E-06;11951;199.2;1150;6.258;
-9.45E-07;600;-6.35E+08;1.84E-03;0.18411;1807.8;-1.90E-07;11961.02;199.4;1160;6.222;
-9.45E-07;600;-6.35E+08;1.85E-03;0.1845;1807.8;-1.90E-07;11971;199.5;1170;6.226;
-8.36E-06;600;-7.18E+07;1.85E-03;0.18471;1807.8;-1.68E-06;11981;199.7;1180;6.265;
8.00E-07;600;7.50E+08;1.87E-03;0.18657;1807.8;1.61E-07;11991.01;199.9;1190;6.263;
-1.55E-05;600;-3.87E+07;1.87E-03;0.18725;1807.8;-3.12E-06;12001;200;1200;6.263;
-1.45E-07;600;-4.13E+09;1.88E-03;0.18776;1807.8;-2.93E-08;12011;200.2;1210;6.264;
2.04E-06;600;2.95E+08;1.88E-03;0.18832;1807.8;4.10E-07;12021;200.4;1220;6.272;
1.06E-05;600;5.65E+07;1.89E-03;0.18864;1807.8;2.14E-06;12031;200.5;1230;6.271;
2.13E-05;600;2.82E+07;1.89E-03;0.18945;1807.8;4.29E-06;12041;200.7;1240;6.255;
8.29E-06;600;7.24E+07;1.90E-03;0.19018;1807.8;1.67E-06;12051;200.9;1250;6.241;
-8.80E-06;600;-6.82E+07;1.91E-03;0.19116;1807.8;-1.77E-06;12061;201;1260;6.204;
-2.84E-06;600;-2.12E+08;1.92E-03;0.19165;1807.8;-5.71E-07;12071;201.2;1270;6.192;
-3.49E-06;600;-1.72E+08;1.92E-03;0.19228;1807.8;-7.02E-07;12081;201.4;1280;6.191;
1.18E-05;600;5.09E+07;1.93E-03;0.19282;1807.8;2.37E-06;12091;201.5;1290;6.215;
1.59E-05;600;3.77E+07;1.94E-03;0.1936;1807.8;3.20E-06;12101.01;201.7;1300;6.25;
7.63E-06;600;7.86E+07;1.94E-03;0.19449;1807.8;1.54E-06;12110.99;201.9;1310;6.226;
8.51E-06;600;7.05E+07;1.95E-03;0.19493;1807.8;1.71E-06;12120.99;202;1320;6.215;
-8.58E-06;600;-6.99E+07;1.96E-03;0.19596;1807.8;-1.73E-06;12130.99;202.2;1330;6.23;
-2.91E-06;600;-2.06E+08;1.96E-03;0.19625;1807.8;-5.85E-07;12141;202.4;1340;6.227;
6.25E-06;600;9.60E+07;1.97E-03;0.19724;1807.8;1.26E-06;12151;202.5;1350;6.183;
1.20E-05;600;5.00E+07;1.98E-03;0.19789;1807.8;2.41E-06;12160.99;202.7;1360;6.184;
1.84E-05;600;3.26E+07;1.98E-03;0.19791;1807.8;3.70E-06;12170.99;202.9;1370;6.212;
-5.24E-06;600;-1.15E+08;1.99E-03;0.19853;1807.8;-1.05E-06;12180.99;203;1380;6.195;
5.96E-06;600;1.01E+08;2.00E-03;0.19978;1807.8;1.20E-06;12191.01;203.2;1390;6.164;
5.60E-06;600;1.07E+08;2.00E-03;0.19992;1807.8;1.13E-06;12201.01;203.4;1400;6.229;
5.24E-06;600;1.15E+08;2.01E-03;0.20096;1807.8;1.05E-06;12211;203.5;1410;6.207;
-5.09E-06;600;-1.18E+08;2.01E-03;0.20121;1807.8;-1.02E-06;12221;203.7;1420;6.195;
-4.87E-06;600;-1.23E+08;2.02E-03;0.20237;1807.8;-9.80E-07;12231;203.9;1430;6.171;
6.62E-06;600;9.07E+07;2.03E-03;0.20259;1807.8;1.33E-06;12241;204;1440;6.186;
1.31E-06;600;4.59E+08;2.03E-03;0.20347;1807.8;2.63E-07;12251;204.2;1450;6.173;
1.13E-05;600;5.29E+07;2.05E-03;0.20477;1807.8;2.28E-06;12261;204.4;1460;6.168;
-1.08E-05;600;-5.58E+07;2.05E-03;0.20477;1807.8;-2.17E-06;12271;204.5;1470;6.187;
3.64E-06;600;1.65E+08;2.06E-03;0.20551;1807.8;7.32E-07;12281.01;204.7;1480;6.141;
1.26E-05;600;4.77E+07;2.06E-03;0.20614;1807.8;2.53E-06;12291;204.9;1490;6.172;
1.89E-06;600;3.17E+08;2.08E-03;0.20751;1807.8;3.80E-07;12301;205;1500;6.209;
1.16E-05;600;5.19E+07;2.07E-03;0.207;1807.8;2.33E-06;12311;205.2;1510;6.191;
2.40E-06;600;2.50E+08;2.08E-03;0.20832;1807.8;4.83E-07;12321;205.4;1520;6.204;
1.24E-06;600;4.85E+08;2.09E-03;0.20889;1807.8;2.49E-07;12331;205.5;1530;6.192;
-6.18E-06;600;-9.71E+07;2.09E-03;0.20892;1807.8;-1.24E-06;12341;205.7;1540;6.145;
1.37E-05;600;4.39E+07;2.09E-03;0.20947;1807.8;2.75E-06;12351;205.9;1550;6.158;
3.20E-06;600;1.88E+08;2.11E-03;0.21087;1807.8;6.44E-07;12361;206;1560;6.128;
-4.07E-06;600;-1.47E+08;2.10E-03;0.21046;1807.8;-8.19E-07;12371;206.2;1570;6.176;
2.98E-06;600;2.01E+08;2.11E-03;0.21135;1807.8;6.00E-07;12381;206.4;1580;6.158;
-1.60E-06;600;-3.75E+08;2.13E-03;0.21258;1807.8;-3.22E-07;12391;206.5;1590;6.122;
-7.34E-06;600;-8.17E+07;2.13E-03;0.21333;1807.8;-1.48E-06;12401;206.7;1600;6.162;
-5.82E-07;600;-1.03E+09;2.13E-03;0.2131;1807.8;-1.17E-07;12411;206.9;1610;6.179;
-1.93E-05;600;-3.11E+07;2.14E-03;0.21394;1807.8;-3.88E-06;12421;207;1620;6.163;
-4.94E-06;600;-1.21E+08;2.15E-03;0.21456;1807.8;-9.95E-07;12431;207.2;1630;6.136;
-1.60E-06;600;-3.75E+08;2.15E-03;0.21514;1807.8;-3.22E-07;12441;207.4;1640;6.166;
-1.41E-05;600;-4.25E+07;2.15E-03;0.21547;1807.8;-2.84E-06;12451;207.5;1650;6.161;
-5.31E-06;600;-1.13E+08;2.16E-03;0.21583;1807.8;-1.07E-06;12461;207.7;1660;6.132;
1.19E-05;600;5.06E+07;2.16E-03;0.21646;1807.8;2.39E-06;12471;207.9;1670;6.141;
-2.91E-06;600;-2.06E+08;2.18E-03;0.2175;1807.8;-5.85E-07;12481;208;1680;6.15;
-1.34E-05;600;-4.49E+07;2.18E-03;0.21837;1807.8;-2.69E-06;12491;208.2;1690;6.15;
1.29E-05;600;4.66E+07;2.19E-03;0.2187;1807.8;2.59E-06;12501;208.4;1700;6.182;
8.65E-06;600;6.94E+07;2.19E-03;0.21921;1807.8;1.74E-06;12511;208.5;1710;6.145;
-1.96E-06;600;-3.06E+08;2.20E-03;0.21983;1807.8;-3.95E-07;12521;208.7;1720;6.132;
-2.40E-06;600;-2.50E+08;2.20E-03;0.22011;1807.8;-4.83E-07;12531;208.9;1730;6.135;
-5.82E-07;600;-1.03E+09;2.21E-03;0.22122;1807.8;-1.17E-07;12541;209;1740;6.112;
3.49E-06;600;1.72E+08;2.21E-03;0.22142;1807.8;7.02E-07;12551;209.2;1750;6.138;
7.13E-06;600;8.42E+07;2.22E-03;0.22171;1807.8;1.43E-06;12561;209.4;1760;6.114;
1.53E-06;600;3.93E+08;2.23E-03;0.22265;1807.8;3.07E-07;12571;209.5;1770;6.108;
