171012 40 OPL 60 PDMS 38,3 Fe 5 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-3.05E-06;5.46E-08;-0.01788;-4.44E-03;-0.44361;1.64E-07;-6.14E-07;31040;517.3;2240;-0.0908
2.76E-06;-4.94E-08;-0.01788;-4.44E-03;-0.44398;-1.49E-07;5.56E-07;31050;517.5;2250;-0.1151
-1.95E-05;3.48E-07;-0.01787;-4.45E-03;-0.44457;1.05E-06;-3.92E-06;31060;517.7;2260;-0.1045
-1.31E-06;2.34E-08;-0.01788;-4.45E-03;-0.44488;7.05E-08;-2.63E-07;31070;517.8;2270;-0.1132
5.24E-06;-9.36E-08;-0.01788;-4.46E-03;-0.44559;-2.82E-07;1.05E-06;31080;518;2280;-0.1006
3.56E-06;-6.37E-08;-0.01788;-4.47E-03;-0.44653;-1.92E-07;7.17E-07;31090;518.2;2290;-0.108
1.51E-05;-2.69E-07;-0.01788;-4.47E-03;-0.44658;-8.11E-07;3.03E-06;31100;518.3;2300;-0.1043
2.04E-06;-3.64E-08;-0.01787;-4.47E-03;-0.44729;-1.10E-07;4.10E-07;31110;518.5;2310;-0.1059
-4.80E-06;8.58E-08;-0.01788;-4.47E-03;-0.44729;2.58E-07;-9.66E-07;31120;518.7;2320;-0.109
8.51E-06;-1.52E-07;-0.01788;-4.48E-03;-0.44807;-4.58E-07;1.71E-06;31130.02;518.8;2330;-0.1103
1.60E-06;-2.86E-08;-0.01788;-4.49E-03;-0.449;-8.62E-08;3.22E-07;31140;519;2340;-0.09663
-1.30E-05;2.33E-07;-0.01788;-4.49E-03;-0.44932;7.01E-07;-2.62E-06;31150.02;519.2;2350;-0.1092
-9.89E-06;1.77E-07;-0.01788;-4.50E-03;-0.44953;5.33E-07;-1.99E-06;31160.02;519.3;2360;-0.1017
1.38E-06;-2.47E-08;-0.01788;-4.50E-03;-0.45014;-7.44E-08;2.78E-07;31170.02;519.5;2370;-0.1131
7.63E-06;-1.37E-07;-0.01788;-4.51E-03;-0.45062;-4.11E-07;1.54E-06;31180.02;519.7;2380;-0.09571
-1.03E-05;1.83E-07;-0.01788;-4.51E-03;-0.45111;5.52E-07;-2.06E-06;31190.02;519.8;2390;-0.1184
-3.20E-06;5.72E-08;-0.01788;-4.52E-03;-0.4516;1.72E-07;-6.44E-07;31200.02;520;2400;-0.1125
-1.75E-06;3.12E-08;-0.01788;-4.52E-03;-0.45179;9.40E-08;-3.51E-07;31210.02;520.2;2410;-0.1056
9.31E-06;-1.66E-07;-0.01787;-4.53E-03;-0.45306;-5.01E-07;1.87E-06;31220.02;520.3;2420;-0.1015
5.09E-07;-9.10E-09;-0.01788;-4.53E-03;-0.45305;-2.74E-08;1.02E-07;31230.02;520.5;2430;-0.1092
-1.34E-05;2.39E-07;-0.01788;-4.53E-03;-0.4531;7.21E-07;-2.69E-06;31240.01;520.7;2440;-0.1071
-1.66E-05;2.96E-07;-0.01788;-4.54E-03;-0.45423;8.93E-07;-3.34E-06;31250.01;520.8;2450;-0.1054
5.82E-06;-1.04E-07;-0.01788;-4.54E-03;-0.45407;-3.13E-07;1.17E-06;31260.01;521;2460;-0.1049
-3.27E-06;5.85E-08;-0.01788;-4.55E-03;-0.45482;1.76E-07;-6.58E-07;31270.02;521.2;2470;-0.089
-1.45E-06;2.60E-08;-0.01788;-4.56E-03;-0.4557;7.83E-08;-2.93E-07;31280.01;521.3;2480;-0.1114
3.93E-06;-7.02E-08;-0.01788;-4.56E-03;-0.45584;-2.12E-07;7.90E-07;31290.01;521.5;2490;-0.1062
-1.68E-05;3.00E-07;-0.01788;-4.56E-03;-0.45622;9.05E-07;-3.38E-06;31300.01;521.7;2500;-0.1139
-5.31E-06;9.49E-08;-0.01788;-4.56E-03;-0.45628;2.86E-07;-1.07E-06;31310.02;521.8;2510;-0.09983
-2.25E-06;4.03E-08;-0.01788;-4.57E-03;-0.45708;1.21E-07;-4.54E-07;31320.01;522;2520;-0.1109
-8.58E-06;1.53E-07;-0.01788;-4.58E-03;-0.45799;4.62E-07;-1.73E-06;31330.01;522.2;2530;-0.1076
3.78E-06;-6.76E-08;-0.01788;-4.58E-03;-0.4584;-2.04E-07;7.61E-07;31340.02;522.3;2540;-0.09929
1.16E-05;-2.08E-07;-0.01788;-4.59E-03;-0.45862;-6.27E-07;2.34E-06;31350.01;522.5;2550;-0.1097
9.96E-06;-1.78E-07;-0.01788;-4.59E-03;-0.45873;-5.37E-07;2.00E-06;31360.01;522.7;2560;-0.1091
1.28E-05;-2.29E-07;-0.01788;-4.59E-03;-0.45863;-6.89E-07;2.58E-06;31370.01;522.8;2570;-0.1074
-1.02E-05;1.82E-07;-0.01787;-4.60E-03;-0.4598;5.48E-07;-2.05E-06;31380.01;523;2580;-0.1072
9.09E-06;-1.63E-07;-0.01788;-4.60E-03;-0.46031;-4.90E-07;1.83E-06;31390.02;523.2;2590;-0.0885
1.75E-06;-3.12E-08;-0.01788;-4.61E-03;-0.46047;-9.40E-08;3.51E-07;31400.01;523.3;2600;-0.1074
4.29E-06;-7.67E-08;-0.01788;-4.61E-03;-0.46111;-2.31E-07;8.63E-07;31410.01;523.5;2610;-0.1051
2.18E-07;-3.90E-09;-0.01788;-4.61E-03;-0.46145;-1.18E-08;4.39E-08;31420.01;523.7;2620;-0.09683
6.40E-06;-1.14E-07;-0.01788;-4.62E-03;-0.46177;-3.45E-07;1.29E-06;31430.01;523.8;2630;-0.108
-9.74E-06;1.74E-07;-0.01788;-4.62E-03;-0.46204;5.25E-07;-1.96E-06;31440.01;524;2640;-0.1178
-2.04E-06;3.64E-08;-0.01787;-4.63E-03;-0.46277;1.10E-07;-4.10E-07;31450.02;524.2;2650;-0.1045
5.45E-06;-9.75E-08;-0.01788;-4.63E-03;-0.46344;-2.94E-07;1.10E-06;31460.01;524.3;2660;-0.09994
-1.80E-05;3.22E-07;-0.01788;-4.64E-03;-0.464;9.71E-07;-3.63E-06;31470.01;524.5;2670;-0.1107
1.29E-05;-2.30E-07;-0.01788;-4.64E-03;-0.46443;-6.93E-07;2.59E-06;31480.01;524.7;2680;-0.1065
4.51E-06;-8.06E-08;-0.01788;-4.65E-03;-0.46447;-2.43E-07;9.07E-07;31490.01;524.8;2690;-0.1021
-9.67E-06;1.73E-07;-0.01788;-4.65E-03;-0.46493;5.21E-07;-1.95E-06;31500.01;525;2700;-0.1117
-2.55E-06;4.55E-08;-0.01788;-4.65E-03;-0.46512;1.37E-07;-5.12E-07;31510.01;525.2;2710;-0.09665
6.33E-06;-1.13E-07;-0.01788;-4.66E-03;-0.46566;-3.41E-07;1.27E-06;31520.01;525.3;2720;-0.09687
4.22E-06;-7.54E-08;-0.01788;-4.66E-03;-0.46644;-2.27E-07;8.49E-07;31530.01;525.5;2730;-0.1127
7.27E-08;-1.30E-09;-0.01788;-4.67E-03;-0.46651;-3.92E-09;1.46E-08;31540.01;525.7;2740;-0.109
1.38E-06;-2.47E-08;-0.01788;-4.67E-03;-0.46692;-7.44E-08;2.78E-07;31550.01;525.8;2750;-0.1154
-1.05E-05;1.87E-07;-0.01788;-4.67E-03;-0.46737;5.64E-07;-2.11E-06;31560.01;526;2760;-0.106
-9.96E-06;1.78E-07;-0.01788;-4.68E-03;-0.46774;5.36E-07;-2.00E-06;31570.01;526.2;2770;-0.08554
-1.39E-05;2.48E-07;-0.01788;-4.69E-03;-0.46877;7.48E-07;-2.79E-06;31580.01;526.3;2780;-0.09056
-2.69E-06;4.81E-08;-0.01788;-4.69E-03;-0.46877;1.45E-07;-5.41E-07;31590.01;526.5;2790;-0.1071
7.27E-07;-1.30E-08;-0.01788;-4.69E-03;-0.46879;-3.92E-08;1.46E-07;31600.02;526.7;2800;-0.1168
-8.73E-07;1.56E-08;-0.01788;-4.69E-03;-0.46927;4.70E-08;-1.76E-07;31610.02;526.8;2810;-0.1041
-4.00E-06;7.15E-08;-0.01788;-4.70E-03;-0.46948;2.15E-07;-8.05E-07;31620.02;527;2820;-0.09308
-5.60E-06;1.00E-07;-0.01787;-4.70E-03;-0.46982;3.02E-07;-1.13E-06;31630.02;527.2;2830;-0.1079
-7.42E-06;1.33E-07;-0.01788;-4.71E-03;-0.47072;3.99E-07;-1.49E-06;31640.02;527.3;2840;-0.1082
-5.74E-06;1.03E-07;-0.01787;-4.71E-03;-0.47047;3.09E-07;-1.16E-06;31650.02;527.5;2850;-0.1172
-2.47E-06;4.42E-08;-0.01788;-4.72E-03;-0.47174;1.33E-07;-4.97E-07;31660.02;527.7;2860;-0.09717
2.18E-07;-3.90E-09;-0.01788;-4.72E-03;-0.47189;-1.18E-08;4.39E-08;31670.02;527.8;2870;-0.1049
-5.82E-07;1.04E-08;-0.01788;-4.73E-03;-0.47255;3.13E-08;-1.17E-07;31680.02;528;2880;-0.1051
2.40E-06;-4.29E-08;-0.01788;-4.72E-03;-0.47237;-1.29E-07;4.83E-07;31690.02;528.2;2890;-0.101
-7.42E-06;1.33E-07;-0.01788;-4.73E-03;-0.47308;3.99E-07;-1.49E-06;31700.02;528.3;2900;-0.104
8.36E-06;-1.50E-07;-0.01788;-4.73E-03;-0.47317;-4.50E-07;1.68E-06;31710.02;528.5;2910;-0.1034
2.76E-06;-4.94E-08;-0.01788;-4.73E-03;-0.47343;-1.49E-07;5.56E-07;31720.02;528.7;2920;-0.1078
-8.94E-06;1.60E-07;-0.01788;-4.74E-03;-0.47443;4.82E-07;-1.80E-06;31730.02;528.8;2930;-0.1192
-4.65E-06;8.32E-08;-0.01788;-4.74E-03;-0.47412;2.51E-07;-9.36E-07;31740.02;529;2940;-0.1084
-2.62E-06;4.68E-08;-0.01788;-4.75E-03;-0.47458;1.41E-07;-5.27E-07;31750.02;529.2;2950;-0.109
-3.49E-06;6.24E-08;-0.01788;-4.75E-03;-0.47479;1.88E-07;-7.02E-07;31760.02;529.3;2960;-0.09374
-6.04E-06;1.08E-07;-0.01788;-4.76E-03;-0.47549;3.25E-07;-1.21E-06;31770.02;529.5;2970;-0.1084
8.80E-06;-1.57E-07;-0.01788;-4.77E-03;-0.47678;-4.74E-07;1.77E-06;31780.02;529.7;2980;-0.1019
-7.63E-06;1.37E-07;-0.01788;-4.76E-03;-0.476;4.11E-07;-1.54E-06;31790.02;529.8;2990;-0.1065
3.78E-06;-6.76E-08;-0.01788;-4.76E-03;-0.4764;-2.04E-07;7.61E-07;31800.02;530;3000;-0.09475
-1.29E-05;2.30E-07;-0.01788;-4.77E-03;-0.47729;6.93E-07;-2.59E-06;31810.02;530.2;3010;-0.1077
1.37E-05;-2.46E-07;-0.01788;-4.77E-03;-0.47703;-7.40E-07;2.77E-06;31820.02;530.3;3020;-0.1096
-3.85E-06;6.89E-08;-0.01788;-4.77E-03;-0.47737;2.08E-07;-7.75E-07;31830.02;530.5;3030;-0.1069
1.71E-05;-3.05E-07;-0.01788;-4.78E-03;-0.47823;-9.20E-07;3.44E-06;31840.01;530.7;3040;-0.1056
9.53E-06;-1.70E-07;-0.01788;-4.78E-03;-0.47838;-5.13E-07;1.92E-06;31850.029;530.8;3050;-0.1094
-8.07E-06;1.44E-07;-0.01788;-4.79E-03;-0.47888;4.35E-07;-1.62E-06;31860.01;531;3060;-0.1089
6.69E-06;-1.20E-07;-0.01788;-4.79E-03;-0.47908;-3.60E-07;1.35E-06;31870.01;531.2;3070;-0.1058
1.31E-05;-2.34E-07;-0.01788;-4.79E-03;-0.47931;-7.05E-07;2.63E-06;31880;531.3;3080;-0.1148
-3.42E-06;6.11E-08;-0.01788;-4.80E-03;-0.47973;1.84E-07;-6.88E-07;31890;531.5;3090;-0.09808
1.49E-05;-2.66E-07;-0.01788;-4.80E-03;-0.48026;-8.03E-07;3.00E-06;31900;531.7;3100;-0.08842
6.76E-06;-1.21E-07;-0.01788;-4.81E-03;-0.48079;-3.64E-07;1.36E-06;31910;531.8;3110;-0.1054
1.21E-05;-2.16E-07;-0.01788;-4.81E-03;-0.48112;-6.50E-07;2.43E-06;31920;532;3120;-0.09752
-5.67E-06;1.01E-07;-0.01787;-4.81E-03;-0.48102;3.05E-07;-1.14E-06;31930;532.2;3130;-0.1047
-2.69E-06;4.81E-08;-0.01788;-4.82E-03;-0.48165;1.45E-07;-5.41E-07;31940;532.3;3140;-0.09735
2.98E-06;-5.33E-08;-0.01788;-4.82E-03;-0.48181;-1.61E-07;6.00E-07;31950;532.5;3150;-0.1077
3.78E-06;-6.76E-08;-0.01788;-4.83E-03;-0.48283;-2.04E-07;7.61E-07;31960;532.7;3160;-0.1108
8.94E-06;-1.60E-07;-0.01788;-4.83E-03;-0.48257;-4.82E-07;1.80E-06;31970;532.8;3170;-0.09715
-3.20E-06;5.72E-08;-0.01788;-4.84E-03;-0.48357;1.72E-07;-6.44E-07;31980;533;3180;-0.1134
-6.04E-06;1.08E-07;-0.01788;-4.83E-03;-0.48332;3.25E-07;-1.21E-06;31990;533.2;3190;-0.1147
-9.09E-06;1.63E-07;-0.01788;-4.84E-03;-0.48397;4.89E-07;-1.83E-06;32000;533.3;3200;-0.1078
-7.13E-06;1.27E-07;-0.01788;-4.84E-03;-0.48408;3.84E-07;-1.43E-06;32009.99;533.5;3210;-0.1008
8.73E-07;-1.56E-08;-0.01788;-4.84E-03;-0.48423;-4.70E-08;1.76E-07;32019.99;533.7;3220;-0.1113
1.08E-05;-1.92E-07;-0.01788;-4.85E-03;-0.48492;-5.80E-07;2.17E-06;32030;533.8;3230;-0.1013
1.12E-05;-2.00E-07;-0.01788;-4.85E-03;-0.48519;-6.03E-07;2.25E-06;32039.99;534;3240;-0.1124
5.82E-07;-1.04E-08;-0.01788;-4.86E-03;-0.48546;-3.13E-08;1.17E-07;32049.99;534.2;3250;-0.119
4.80E-06;-8.58E-08;-0.01788;-4.86E-03;-0.48617;-2.58E-07;9.66E-07;32059.99;534.3;3260;-0.1076
-8.51E-06;1.52E-07;-0.01788;-4.86E-03;-0.4858;4.58E-07;-1.71E-06;32070;534.5;3270;-0.1111
1.11E-05;-1.98E-07;-0.01788;-4.87E-03;-0.48678;-5.95E-07;2.22E-06;32080;534.7;3280;-0.09854
1.17E-05;-2.09E-07;-0.01788;-4.87E-03;-0.48704;-6.31E-07;2.36E-06;32090;534.8;3290;-0.1076
-2.69E-06;4.81E-08;-0.01788;-4.88E-03;-0.48756;1.45E-07;-5.41E-07;32100.01;535;3300;-0.1107
9.45E-07;-1.69E-08;-0.01788;-4.87E-03;-0.48741;-5.09E-08;1.90E-07;32110.01;535.2;3310;-0.1148
-1.29E-05;2.31E-07;-0.01788;-4.88E-03;-0.48804;6.97E-07;-2.60E-06;32120;535.3;3320;-0.1177
-1.37E-05;2.46E-07;-0.01788;-4.88E-03;-0.48765;7.40E-07;-2.77E-06;32130;535.5;3330;-0.1042
4.44E-06;-7.93E-08;-0.01788;-4.88E-03;-0.48825;-2.39E-07;8.92E-07;32140.02;535.7;3340;-0.1056
2.04E-06;-3.64E-08;-0.01787;-4.89E-03;-0.48893;-1.10E-07;4.10E-07;32150.02;535.8;3350;-0.09246
-1.38E-06;2.47E-08;-0.01788;-4.90E-03;-0.48964;7.44E-08;-2.78E-07;32160.02;536;3360;-0.1073
-8.73E-07;1.56E-08;-0.01788;-4.90E-03;-0.48955;4.70E-08;-1.76E-07;32170.02;536.2;3370;-0.1085
-9.82E-06;1.76E-07;-0.01788;-4.90E-03;-0.48959;5.29E-07;-1.98E-06;32180.02;536.3;3380;-0.1054
5.09E-06;-9.10E-08;-0.01788;-4.90E-03;-0.49024;-2.74E-07;1.02E-06;32190.02;536.5;3390;-0.1119
-4.00E-06;7.15E-08;-0.01788;-4.91E-03;-0.49081;2.15E-07;-8.05E-07;32200.02;536.7;3400;-0.1073
-2.84E-06;5.07E-08;-0.01787;-4.91E-03;-0.4905;1.53E-07;-5.71E-07;32210;536.8;3410;-0.09538
2.47E-06;-4.42E-08;-0.01788;-4.92E-03;-0.49153;-1.33E-07;4.97E-07;32220;537;3420;-0.1121
-1.30E-05;2.33E-07;-0.01788;-4.92E-03;-0.49153;7.01E-07;-2.62E-06;32230;537.2;3430;-0.106
-7.27E-07;1.30E-08;-0.01788;-4.92E-03;-0.49187;3.92E-08;-1.46E-07;32240;537.3;3440;-0.1102
-1.38E-06;2.47E-08;-0.01788;-4.92E-03;-0.49187;7.44E-08;-2.78E-07;32250;537.5;3450;-0.1179
-8.00E-07;1.43E-08;-0.01788;-4.92E-03;-0.49208;4.31E-08;-1.61E-07;32260;537.7;3460;-0.1102
2.33E-06;-4.16E-08;-0.01788;-4.93E-03;-0.49299;-1.25E-07;4.68E-07;32270;537.8;3470;-0.1031
-5.24E-06;9.36E-08;-0.01788;-4.93E-03;-0.49327;2.82E-07;-1.05E-06;32290;538.2;3490;-0.1027
-6.83E-06;1.22E-07;-0.01788;-4.94E-03;-0.49348;3.68E-07;-1.38E-06;32300;538.3;3500;-0.09697
-1.17E-05;2.09E-07;-0.01788;-4.94E-03;-0.49404;6.30E-07;-2.36E-06;32310;538.5;3510;-0.1074
1.53E-06;-2.73E-08;-0.01788;-4.94E-03;-0.49381;-8.22E-08;3.07E-07;32320;538.7;3520;-0.1051
-7.78E-06;1.39E-07;-0.01788;-4.95E-03;-0.49454;4.19E-07;-1.57E-06;32330;538.8;3530;-0.103
-6.54E-06;1.17E-07;-0.01788;-4.95E-03;-0.49464;3.52E-07;-1.32E-06;32340;539;3540;-0.1114
4.80E-06;-8.58E-08;-0.01788;-4.96E-03;-0.49558;-2.58E-07;9.66E-07;32350;539.2;3550;-0.1228
-7.34E-06;1.31E-07;-0.01788;-4.95E-03;-0.49513;3.96E-07;-1.48E-06;32360.01;539.3;3560;-0.1041
-6.18E-06;1.11E-07;-0.01788;-4.96E-03;-0.49559;3.33E-07;-1.24E-06;32370.01;539.5;3570;-0.09893
-8.36E-06;1.50E-07;-0.01788;-4.96E-03;-0.49607;4.50E-07;-1.68E-06;32380.01;539.7;3580;-0.1128
-4.51E-06;8.06E-08;-0.01788;-4.96E-03;-0.4963;2.43E-07;-9.07E-07;32390;539.8;3590;-0.1043
2.47E-06;-4.42E-08;-0.01788;-4.97E-03;-0.49669;-1.33E-07;4.97E-07;32400;540;3600;-0.1096
-1.45E-06;2.60E-08;-0.01788;-4.96E-03;-0.49638;7.83E-08;-2.93E-07;32410;540.2;3610;-0.09723
6.54E-06;-1.17E-07;-0.01788;-4.97E-03;-0.4973;-3.52E-07;1.32E-06;32420;540.3;3620;-0.1081
8.73E-06;-1.56E-07;-0.01788;-4.98E-03;-0.4975;-4.70E-07;1.76E-06;32430;540.5;3630;-0.1053
1.11E-05;-1.98E-07;-0.01788;-4.98E-03;-0.4976;-5.95E-07;2.22E-06;32440;540.7;3640;-0.09588
-1.41E-05;2.52E-07;-0.01788;-4.98E-03;-0.49833;7.60E-07;-2.84E-06;32450;540.8;3650;-0.1111
-5.02E-06;8.97E-08;-0.01788;-4.99E-03;-0.49847;2.70E-07;-1.01E-06;32460;541;3660;-0.1086
-2.25E-06;4.03E-08;-0.01788;-4.99E-03;-0.49878;1.21E-07;-4.54E-07;32470;541.2;3670;-0.1071
2.11E-06;-3.77E-08;-0.01787;-4.99E-03;-0.49902;-1.14E-07;4.24E-07;32479.99;541.3;3680;-0.1121
-2.62E-06;4.68E-08;-0.01788;-5.00E-03;-0.49961;1.41E-07;-5.27E-07;32490;541.5;3690;-0.1019
7.49E-06;-1.34E-07;-0.01788;-5.00E-03;-0.49949;-4.03E-07;1.51E-06;32499.99;541.7;3700;-0.1059
-2.03E-05;3.63E-07;-0.01788;-5.00E-03;-0.49958;1.09E-06;-4.08E-06;32509.99;541.8;3710;-0.1115
1.14E-05;-2.04E-07;-0.01788;-5.00E-03;-0.50016;-6.15E-07;2.30E-06;32519.99;542;3720;-0.1143
2.47E-06;-4.42E-08;-0.01788;-5.01E-03;-0.50054;-1.33E-07;4.97E-07;32529.99;542.2;3730;-0.1056
-9.31E-06;1.66E-07;-0.01787;-5.01E-03;-0.50083;5.01E-07;-1.87E-06;32540;542.3;3740;-0.1162
1.08E-05;-1.94E-07;-0.01788;-5.01E-03;-0.50104;-5.84E-07;2.18E-06;32550.01;542.5;3750;-0.1048
-4.36E-06;7.80E-08;-0.01788;-5.02E-03;-0.50146;2.35E-07;-8.78E-07;32560;542.7;3760;-0.1012
-2.62E-06;4.68E-08;-0.01788;-5.01E-03;-0.50098;1.41E-07;-5.27E-07;32570;542.8;3770;-0.1147
-2.40E-06;4.29E-08;-0.01788;-5.02E-03;-0.50174;1.29E-07;-4.83E-07;32580;543;3780;-0.09789
-1.13E-05;2.01E-07;-0.01788;-5.02E-03;-0.50202;6.07E-07;-2.27E-06;32590;543.2;3790;-0.1029
-1.16E-05;2.08E-07;-0.01788;-5.03E-03;-0.50275;6.27E-07;-2.34E-06;32600;543.3;3800;-0.11
-4.22E-06;7.54E-08;-0.01788;-5.03E-03;-0.50279;2.27E-07;-8.49E-07;32610;543.5;3810;-0.1166
-2.40E-06;4.29E-08;-0.01788;-5.03E-03;-0.50281;1.29E-07;-4.83E-07;32620;543.7;3820;-0.106
-1.30E-05;2.33E-07;-0.01788;-5.03E-03;-0.5033;7.01E-07;-2.62E-06;32630;543.8;3830;-0.08979
-6.54E-07;1.17E-08;-0.01788;-5.04E-03;-0.50391;3.52E-08;-1.32E-07;32640;544;3840;-0.1051
7.13E-06;-1.27E-07;-0.01788;-5.04E-03;-0.50346;-3.84E-07;1.43E-06;32650;544.2;3850;-0.09851
-5.74E-06;1.03E-07;-0.01787;-5.04E-03;-0.5041;3.09E-07;-1.16E-06;32660;544.3;3860;-0.09408
-1.45E-05;2.59E-07;-0.01788;-5.05E-03;-0.50455;7.79E-07;-2.91E-06;32670;544.5;3870;-0.1138
1.05E-05;-1.88E-07;-0.01788;-5.04E-03;-0.50411;-5.68E-07;2.12E-06;32680;544.7;3880;-0.1093
1.67E-05;-2.98E-07;-0.01788;-5.05E-03;-0.50502;-8.97E-07;3.35E-06;32690;544.8;3890;-0.09624
2.18E-06;-3.90E-08;-0.01788;-5.05E-03;-0.50532;-1.18E-07;4.39E-07;32700;545;3900;-0.1091
4.58E-06;-8.19E-08;-0.01788;-5.06E-03;-0.50583;-2.47E-07;9.22E-07;32710;545.2;3910;-0.09335
-1.34E-05;2.39E-07;-0.01788;-5.06E-03;-0.50609;7.21E-07;-2.69E-06;32720;545.3;3920;-0.1084
-5.53E-06;9.88E-08;-0.01788;-5.06E-03;-0.50609;2.98E-07;-1.11E-06;32730;545.5;3930;-0.1038
3.64E-06;-6.50E-08;-0.01788;-5.06E-03;-0.50641;-1.96E-07;7.32E-07;32740;545.7;3940;-0.1047
-3.64E-06;6.50E-08;-0.01788;-5.07E-03;-0.50653;1.96E-07;-7.32E-07;32750;545.8;3950;-0.1005
4.29E-06;-7.67E-08;-0.01788;-5.07E-03;-0.5065;-2.31E-07;8.63E-07;32760;546;3960;-0.1113
8.29E-06;-1.48E-07;-0.01788;-5.07E-03;-0.50712;-4.46E-07;1.67E-06;32770;546.2;3970;-0.103
2.91E-06;-5.20E-08;-0.01788;-5.08E-03;-0.5082;-1.57E-07;5.85E-07;32780;546.3;3980;-0.1084
8.58E-06;-1.53E-07;-0.01788;-5.08E-03;-0.50787;-4.62E-07;1.73E-06;32790;546.5;3990;-0.1011
8.00E-06;-1.43E-07;-0.01788;-5.08E-03;-0.50769;-4.31E-07;1.61E-06;32800;546.7;4000;-0.09394
3.13E-06;-5.59E-08;-0.01788;-5.08E-03;-0.50807;-1.68E-07;6.29E-07;32810;546.8;4010;-0.1086
3.42E-06;-6.11E-08;-0.01788;-5.09E-03;-0.50847;-1.84E-07;6.88E-07;32820;547;4020;-0.09995
-4.29E-06;7.67E-08;-0.01788;-5.09E-03;-0.5092;2.31E-07;-8.63E-07;32830;547.2;4030;-0.1129
-3.64E-07;6.50E-09;-0.01788;-5.10E-03;-0.50958;1.96E-08;-7.32E-08;32840;547.3;4040;-0.09994
9.45E-06;-1.69E-07;-0.01788;-5.10E-03;-0.50988;-5.09E-07;1.90E-06;32850;547.5;4050;-0.1009
-7.27E-06;1.30E-07;-0.01788;-5.09E-03;-0.50942;3.92E-07;-1.46E-06;32860;547.7;4060;-0.1099
6.62E-06;-1.18E-07;-0.01787;-5.10E-03;-0.50971;-3.56E-07;1.33E-06;32870;547.8;4070;-0.1123
7.20E-06;-1.29E-07;-0.01788;-5.10E-03;-0.51044;-3.88E-07;1.45E-06;32879.988;548;4080;-0.1017
-2.62E-06;4.68E-08;-0.01788;-5.10E-03;-0.51024;1.41E-07;-5.27E-07;32889.988;548.2;4090;-0.116
9.82E-06;-1.76E-07;-0.01788;-5.11E-03;-0.51091;-5.29E-07;1.98E-06;32900;548.3;4100;-0.09923
2.84E-06;-5.07E-08;-0.01787;-5.11E-03;-0.51126;-1.53E-07;5.71E-07;32909.992;548.5;4110;-0.1106
-2.33E-06;4.16E-08;-0.01788;-5.11E-03;-0.51125;1.25E-07;-4.68E-07;32919.992;548.7;4120;-0.1094
-2.40E-06;4.29E-08;-0.01788;-5.11E-03;-0.51122;1.29E-07;-4.83E-07;32929.992;548.8;4130;-0.1044
-3.20E-06;5.72E-08;-0.01788;-5.11E-03;-0.51142;1.72E-07;-6.44E-07;32939.992;549;4140;-0.1093
9.74E-06;-1.74E-07;-0.01788;-5.12E-03;-0.51233;-5.25E-07;1.96E-06;32949.992;549.2;4150;-0.1081
-2.11E-06;3.77E-08;-0.01787;-5.12E-03;-0.51212;1.14E-07;-4.24E-07;32959.992;549.3;4160;-0.1066
1.62E-05;-2.90E-07;-0.01788;-5.12E-03;-0.51187;-8.73E-07;3.26E-06;32969.992;549.5;4170;-0.1108
3.93E-06;-7.02E-08;-0.01788;-5.13E-03;-0.51267;-2.12E-07;7.90E-07;32979.992;549.7;4180;-0.1091
-1.76E-05;3.15E-07;-0.01788;-5.13E-03;-0.51315;9.48E-07;-3.54E-06;32990;549.8;4190;-0.1026
1.09E-06;-1.95E-08;-0.01788;-5.13E-03;-0.51298;-5.87E-08;2.19E-07;33000.008;550;4200;-0.08958
2.76E-06;-4.94E-08;-0.01788;-5.14E-03;-0.51349;-1.49E-07;5.56E-07;33010.008;550.2;4210;-0.1125
-7.27E-07;1.30E-08;-0.01788;-5.14E-03;-0.514;3.92E-08;-1.46E-07;33020;550.3;4220;-0.09691
1.67E-06;-2.99E-08;-0.01788;-5.14E-03;-0.51386;-9.01E-08;3.37E-07;33030;550.5;4230;-0.09659
-1.02E-05;1.82E-07;-0.01787;-5.15E-03;-0.51484;5.48E-07;-2.05E-06;33040;550.7;4240;-0.1127
-1.99E-05;3.56E-07;-0.01788;-5.15E-03;-0.51504;1.07E-06;-4.01E-06;33050;550.8;4250;-0.1008
-3.42E-06;6.11E-08;-0.01788;-5.15E-03;-0.51495;1.84E-07;-6.88E-07;33060;551;4260;-0.08499
3.93E-06;-7.02E-08;-0.01788;-5.15E-03;-0.51502;-2.12E-07;7.90E-07;33070;551.2;4270;-0.1087
1.68E-05;-3.00E-07;-0.01788;-5.15E-03;-0.51508;-9.05E-07;3.38E-06;33080;551.3;4280;-0.1012
7.49E-06;-1.34E-07;-0.01788;-5.16E-03;-0.51554;-4.03E-07;1.51E-06;33090;551.5;4290;-0.09467
7.42E-06;-1.33E-07;-0.01788;-5.16E-03;-0.51566;-3.99E-07;1.49E-06;33100;551.7;4300;-0.1076
-6.98E-06;1.25E-07;-0.01788;-5.16E-03;-0.51579;3.76E-07;-1.40E-06;33110.008;551.8;4310;-0.1109
