171214 60 OPL 40 PDMS 45,6 FE 24 Oi, @30 degrees C 10 - 4000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed @ 4000 Pa after about 30 seconds;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;temperature
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;degrees C
-5.38E-06;40;-7.44E+06;0.022418;2.2418;120.52;-1.08E-06;2.37E+05;3948.9;7130;0.04247;30
1.45E-06;40;2.75E+07;0.022436;2.2436;120.52;2.93E-07;2.37E+05;3949;7140;0.03611;30
-4.80E-06;40;-8.34E+06;0.02245;2.245;120.52;-9.66E-07;2.37E+05;3949.2;7150;0.03124;30
-6.25E-06;40;-6.40E+06;0.022459;2.2459;120.52;-1.26E-06;2.37E+05;3949.4;7160;0.04245;30
-6.83E-06;40;-5.85E+06;0.022473;2.2473;120.52;-1.38E-06;2.37E+05;3949.5;7170;0.03705;30
-9.60E-06;40;-4.17E+06;0.022485;2.2485;120.52;-1.93E-06;2.37E+05;3949.7;7180;0.04187;30
5.60E-06;40;7.15E+06;0.022498;2.2498;120.52;1.13E-06;2.37E+05;3949.9;7190;0.03683;30
-7.20E-06;40;-5.56E+06;0.02251;2.251;120.52;-1.45E-06;2.37E+05;3950;7200;0.04338;30
-3.85E-06;40;-1.04E+07;0.022527;2.2527;120.52;-7.75E-07;2.37E+05;3950.2;7210;0.0382;30
-7.78E-06;40;-5.14E+06;0.022539;2.2539;120.52;-1.57E-06;2.37E+05;3950.4;7220;0.02468;30
-1.45E-06;40;-2.75E+07;0.022551;2.2551;120.52;-2.93E-07;2.37E+05;3950.5;7230;0.04144;30
-5.96E-06;40;-6.71E+06;0.02256;2.256;120.52;-1.20E-06;2.37E+05;3950.7;7240;0.04305;30
-2.55E-06;40;-1.57E+07;0.022575;2.2575;120.52;-5.12E-07;2.37E+05;3950.9;7250;0.03739;30
-1.11E-05;40;-3.62E+06;0.022587;2.2587;120.52;-2.22E-06;2.37E+05;3951;7260;0.0351;30
-5.16E-06;40;-7.75E+06;0.022604;2.2604;120.52;-1.04E-06;2.37E+05;3951.2;7270;0.03913;30
5.38E-06;40;7.44E+06;0.022616;2.2616;120.52;1.08E-06;2.37E+05;3951.4;7280;0.03124;30
-7.34E-06;40;-5.45E+06;0.022631;2.2631;120.52;-1.48E-06;2.37E+05;3951.5;7290;0.03624;30
-9.38E-06;40;-4.27E+06;0.022648;2.2648;120.52;-1.89E-06;2.37E+05;3951.7;7300;0.03392;30
-1.11E-05;40;-3.60E+06;0.022658;2.2658;120.52;-2.24E-06;2.37E+05;3951.9;7310;0.04286;30
-2.62E-06;40;-1.53E+07;0.022673;2.2673;120.52;-5.27E-07;2.37E+05;3952;7320;0.03777;30
-2.25E-06;40;-1.78E+07;0.022685;2.2685;120.52;-4.54E-07;2.37E+05;3952.2;7330;0.02948;30
-1.60E-05;40;-2.50E+06;0.022697;2.2697;120.52;-3.22E-06;2.37E+05;3952.4;7340;0.04106;30
8.22E-06;40;4.87E+06;0.022714;2.2714;120.52;1.65E-06;2.37E+05;3952.5;7350;0.03105;30
-1.96E-06;40;-2.04E+07;0.022725;2.2725;120.52;-3.95E-07;2.37E+05;3952.7;7360;0.03835;30
-1.02E-05;40;-3.93E+06;0.02274;2.274;120.52;-2.05E-06;2.37E+05;3952.9;7370;0.03954;30
-6.40E-06;40;-6.25E+06;0.022748;2.2748;120.52;-1.29E-06;2.37E+05;3953;7380;0.03411;30
-9.31E-06;40;-4.30E+06;0.022768;2.2768;120.52;-1.87E-06;2.37E+05;3953.2;7390;0.03605;30
3.93E-06;40;1.02E+07;0.022781;2.2781;120.52;7.90E-07;2.37E+05;3953.4;7400;0.03315;30
-9.89E-06;40;-4.05E+06;0.022794;2.2794;120.52;-1.99E-06;2.37E+05;3953.5;7410;0.03201;30
-3.64E-07;40;-1.10E+08;0.022805;2.2805;120.52;-7.32E-08;2.37E+05;3953.7;7420;0.03645;30
-1.89E-06;40;-2.12E+07;0.022819;2.2819;120.52;-3.80E-07;2.37E+05;3953.9;7430;0.032;30
2.84E-06;40;1.41E+07;0.022829;2.2829;120.52;5.71E-07;2.37E+05;3954;7440;0.03624;30
-7.05E-06;40;-5.67E+06;0.022846;2.2846;120.52;-1.42E-06;2.37E+05;3954.2;7450;0.03373;30
-7.34E-06;40;-5.45E+06;0.022853;2.2853;120.52;-1.48E-06;2.37E+05;3954.4;7460;0.04279;30
-1.33E-05;40;-3.01E+06;0.022868;2.2868;120.52;-2.68E-06;2.37E+05;3954.5;7470;0.03568;30
-4.00E-06;40;-1.00E+07;0.022883;2.2883;120.52;-8.05E-07;2.37E+05;3954.7;7480;0.03392;30
-7.27E-07;40;-5.50E+07;0.022893;2.2893;120.52;-1.46E-07;2.37E+05;3954.9;7490;0.03933;30
-6.54E-07;40;-6.11E+07;0.022911;2.2911;120.52;-1.32E-07;2.37E+05;3955;7500;0.02987;30
-7.85E-05;1.40E-06;-0.01788;-2.05E-03;-0.20516;4.23E-06;-1.58E-05;2.37E+05;3955.2;10.016;0.03411;30
-4.46E-05;7.97E-07;-0.01788;-2.66E-03;-0.26641;2.40E-06;-8.97E-06;2.37E+05;3955.4;20.016;0.04144;30
-3.26E-05;5.82E-07;-0.01788;-3.07E-03;-0.30648;1.75E-06;-6.55E-06;2.37E+05;3955.6;30.016;0.02351;30
-2.71E-05;4.85E-07;-0.01788;-3.36E-03;-0.33634;1.46E-06;-5.46E-06;2.37E+05;3955.7;40.024;0.03063;30
-2.77E-05;4.95E-07;-0.01788;-3.60E-03;-0.3601;1.49E-06;-5.57E-06;2.37E+05;3955.9;50;0.02562;30
-2.92E-05;5.23E-07;-0.01788;-3.80E-03;-0.38005;1.57E-06;-5.88E-06;2.37E+05;3956.1;60.016;0.03564;30
-2.23E-05;3.99E-07;-0.01787;-3.98E-03;-0.39805;1.20E-06;-4.49E-06;2.37E+05;3956.2;70.016;0.02524;30
-2.75E-05;4.91E-07;-0.01788;-4.13E-03;-0.41278;1.48E-06;-5.53E-06;2.37E+05;3956.4;80;0.03274;30
-1.53E-05;2.74E-07;-0.01788;-4.26E-03;-0.4261;8.26E-07;-3.09E-06;2.37E+05;3956.6;90;0.03255;30
-1.19E-05;2.12E-07;-0.01788;-4.38E-03;-0.43841;6.38E-07;-2.39E-06;2.37E+05;3956.7;100;0.03643;30
-6.40E-06;1.14E-07;-0.01788;-4.49E-03;-0.44929;3.45E-07;-1.29E-06;2.37E+05;3956.9;110.01;0.02274;30
-9.53E-06;1.70E-07;-0.01788;-4.60E-03;-0.45949;5.13E-07;-1.92E-06;2.37E+05;3957.1;120;0.03045;30
-5.38E-06;9.62E-08;-0.01788;-4.69E-03;-0.46869;2.90E-07;-1.08E-06;2.37E+05;3957.2;130;0.03872;30
-6.33E-06;1.13E-07;-0.01788;-4.78E-03;-0.47752;3.41E-07;-1.27E-06;2.37E+05;3957.4;140;0.02929;30
-1.64E-05;2.94E-07;-0.01788;-4.86E-03;-0.48579;8.85E-07;-3.31E-06;2.37E+05;3957.6;150;0.03932;30
-4.51E-06;8.06E-08;-0.01788;-4.94E-03;-0.49349;2.43E-07;-9.07E-07;2.37E+05;3957.7;160;0.02847;30
-8.14E-06;1.46E-07;-0.01788;-5.00E-03;-0.50044;4.39E-07;-1.64E-06;2.37E+05;3957.9;170.01;0.03409;30
-1.75E-06;3.12E-08;-0.01788;-5.07E-03;-0.50714;9.40E-08;-3.51E-07;2.37E+05;3958.1;180.01;0.02906;30
-7.13E-06;1.27E-07;-0.01788;-5.14E-03;-0.51346;3.84E-07;-1.43E-06;2.37E+05;3958.2;190;0.03005;30
-2.04E-06;3.64E-08;-0.01787;-5.20E-03;-0.5198;1.10E-07;-4.10E-07;2.38E+05;3958.4;200;0.02831;30
4.29E-06;-7.67E-08;-0.01788;-5.26E-03;-0.52579;-2.31E-07;8.63E-07;2.38E+05;3958.6;210;0.02966;30
-1.26E-05;2.25E-07;-0.01788;-5.31E-03;-0.5309;6.77E-07;-2.53E-06;2.38E+05;3958.7;220;0.0285;30
2.18E-07;-3.90E-09;-0.01788;-5.37E-03;-0.53651;-1.18E-08;4.39E-08;2.38E+05;3958.9;229.99;0.03485;30
-1.49E-05;2.66E-07;-0.01788;-5.42E-03;-0.54161;8.03E-07;-3.00E-06;2.38E+05;3959.1;239.99;0.02116;30
8.73E-06;-1.56E-07;-0.01788;-5.47E-03;-0.54661;-4.70E-07;1.76E-06;2.38E+05;3959.2;250;0.03101;30
-5.82E-07;1.04E-08;-0.01788;-5.51E-03;-0.55143;3.13E-08;-1.17E-07;2.38E+05;3959.4;260.01;0.02983;30
-4.94E-06;8.84E-08;-0.01788;-5.56E-03;-0.55574;2.66E-07;-9.95E-07;2.38E+05;3959.6;270.01;0.02653;30
-1.24E-05;2.22E-07;-0.01788;-5.60E-03;-0.55998;6.70E-07;-2.50E-06;2.38E+05;3959.7;280.01;0.03352;30
-2.40E-06;4.29E-08;-0.01788;-5.65E-03;-0.56456;1.29E-07;-4.83E-07;2.38E+05;3959.9;290.01;0.02484;30
-8.65E-06;1.55E-07;-0.01788;-5.68E-03;-0.56843;4.66E-07;-1.74E-06;2.38E+05;3960.1;300.01;0.0333;30
-9.09E-06;1.63E-07;-0.01788;-5.72E-03;-0.57241;4.89E-07;-1.83E-06;2.38E+05;3960.2;310.01;0.02556;30
8.36E-06;-1.50E-07;-0.01788;-5.76E-03;-0.57629;-4.50E-07;1.68E-06;2.38E+05;3960.4;320.02;0.03082;30
5.38E-06;-9.62E-08;-0.01788;-5.80E-03;-0.58023;-2.90E-07;1.08E-06;2.38E+05;3960.6;330;0.03922;30
-8.65E-06;1.55E-07;-0.01788;-5.84E-03;-0.58364;4.66E-07;-1.74E-06;2.38E+05;3960.7;340;0.02869;30
2.91E-07;-5.20E-09;-0.01788;-5.87E-03;-0.58705;-1.57E-08;5.85E-08;2.38E+05;3960.9;350.01;0.03215;30
-7.42E-06;1.33E-07;-0.01788;-5.90E-03;-0.59019;3.99E-07;-1.49E-06;2.38E+05;3961.1;360;0.0287;30
-2.18E-06;3.90E-08;-0.01788;-5.94E-03;-0.59371;1.17E-07;-4.39E-07;2.38E+05;3961.2;369.99;0.03082;30
8.29E-06;-1.48E-07;-0.01788;-5.97E-03;-0.59703;-4.46E-07;1.67E-06;2.38E+05;3961.4;379.99;0.02133;30
-1.04E-05;1.86E-07;-0.01788;-6.00E-03;-0.60038;5.60E-07;-2.09E-06;2.38E+05;3961.6;389.99;0.02945;30
-1.23E-05;2.20E-07;-0.01788;-6.03E-03;-0.6032;6.62E-07;-2.47E-06;2.38E+05;3961.7;399.99;0.02483;30
-3.27E-06;5.85E-08;-0.01788;-6.06E-03;-0.60611;1.76E-07;-6.58E-07;2.38E+05;3961.9;409.99;0.03195;30
8.73E-07;-1.56E-08;-0.01788;-6.09E-03;-0.60879;-4.70E-08;1.76E-07;2.38E+05;3962.1;419.99;0.03716;30
1.67E-06;-2.99E-08;-0.01788;-6.12E-03;-0.61173;-9.01E-08;3.37E-07;2.38E+05;3962.2;429.99;0.02846;30
-3.05E-06;5.46E-08;-0.01788;-6.15E-03;-0.61459;1.64E-07;-6.14E-07;2.38E+05;3962.4;439.99;0.02996;30
-8.73E-07;1.56E-08;-0.01788;-6.17E-03;-0.61741;4.70E-08;-1.76E-07;2.38E+05;3962.6;449.99;0.0306;30
-8.58E-06;1.53E-07;-0.01788;-6.20E-03;-0.62002;4.62E-07;-1.73E-06;2.38E+05;3962.7;459.99;0.02904;30
-7.63E-06;1.37E-07;-0.01788;-6.23E-03;-0.62247;4.11E-07;-1.54E-06;2.38E+05;3962.9;470;0.02323;30
1.31E-06;-2.34E-08;-0.01788;-6.25E-03;-0.6252;-7.05E-08;2.63E-07;2.38E+05;3963.1;480.02;0.02788;30
3.05E-06;-5.46E-08;-0.01788;-6.27E-03;-0.62733;-1.65E-07;6.14E-07;2.38E+05;3963.2;490.02;0.03312;30
-5.02E-06;8.97E-08;-0.01788;-6.30E-03;-0.63009;2.70E-07;-1.01E-06;2.38E+05;3963.4;500.02;0.03948;30
-4.44E-06;7.93E-08;-0.01788;-6.33E-03;-0.63258;2.39E-07;-8.92E-07;2.38E+05;3963.6;510.02;0.03058;30
-2.40E-06;4.29E-08;-0.01788;-6.35E-03;-0.63446;1.29E-07;-4.83E-07;2.38E+05;3963.7;520.02;0.03658;30
7.27E-08;-1.30E-09;-0.01788;-6.37E-03;-0.637;-3.92E-09;1.46E-08;2.38E+05;3963.9;530.02;0.02228;30
7.71E-06;-1.38E-07;-0.01788;-6.39E-03;-0.639;-4.15E-07;1.55E-06;2.38E+05;3964.1;540.02;0.02559;30
8.00E-07;-1.43E-08;-0.01788;-6.41E-03;-0.64145;-4.31E-08;1.61E-07;2.38E+05;3964.2;550.02;0.03444;30
-1.17E-05;2.09E-07;-0.01788;-6.44E-03;-0.64358;6.30E-07;-2.36E-06;2.38E+05;3964.4;560.01;0.02096;30
5.02E-06;-8.97E-08;-0.01788;-6.46E-03;-0.64618;-2.70E-07;1.01E-06;2.38E+05;3964.6;570.02;0.03156;30
-1.24E-05;2.21E-07;-0.01788;-6.48E-03;-0.64794;6.66E-07;-2.49E-06;2.38E+05;3964.7;580;0.03215;30
5.09E-07;-9.10E-09;-0.01788;-6.50E-03;-0.65015;-2.74E-08;1.02E-07;2.38E+05;3964.9;590;0.02343;30
-1.38E-06;2.47E-08;-0.01788;-6.52E-03;-0.65221;7.44E-08;-2.78E-07;2.38E+05;3965.1;600;0.0248;30
-8.87E-06;1.59E-07;-0.01788;-6.56E-03;-0.6556;4.78E-07;-1.79E-06;2.38E+05;3965.4;620;0.02691;30
-1.89E-06;3.38E-08;-0.01788;-6.58E-03;-0.65769;1.02E-07;-3.80E-07;2.38E+05;3965.6;630;0.02771;30
1.67E-06;-2.99E-08;-0.01788;-6.59E-03;-0.65937;-9.01E-08;3.37E-07;2.38E+05;3965.7;640;0.02438;30
-1.18E-05;2.11E-07;-0.01788;-6.62E-03;-0.66177;6.34E-07;-2.37E-06;2.38E+05;3965.9;650;0.02769;30
1.11E-05;-1.98E-07;-0.01788;-6.63E-03;-0.66327;-5.95E-07;2.22E-06;2.38E+05;3966.1;660;0.03288;30
-6.33E-06;1.13E-07;-0.01788;-6.65E-03;-0.6649;3.41E-07;-1.27E-06;2.38E+05;3966.2;670;0.02417;30
2.18E-06;-3.90E-08;-0.01788;-6.67E-03;-0.66702;-1.18E-07;4.39E-07;2.38E+05;3966.4;680;0.02921;30
-7.49E-06;1.34E-07;-0.01788;-6.68E-03;-0.66833;4.03E-07;-1.51E-06;2.38E+05;3966.6;690;0.03288;30
8.00E-07;-1.43E-08;-0.01788;-6.71E-03;-0.67068;-4.31E-08;1.61E-07;2.38E+05;3966.7;700;0.02536;30
6.11E-06;-1.09E-07;-0.01788;-6.72E-03;-0.6718;-3.29E-07;1.23E-06;2.38E+05;3966.9;709.99;0.03112;30
-2.84E-06;5.07E-08;-0.01787;-6.74E-03;-0.67371;1.53E-07;-5.71E-07;2.38E+05;3967.1;720;0.02765;30
-7.42E-06;1.33E-07;-0.01788;-6.75E-03;-0.67528;3.99E-07;-1.49E-06;2.38E+05;3967.2;729.99;0.02923;30
2.33E-06;-4.16E-08;-0.01788;-6.77E-03;-0.67691;-1.25E-07;4.68E-07;2.38E+05;3967.4;739.99;0.03215;30
5.82E-06;-1.04E-07;-0.01788;-6.78E-03;-0.6783;-3.13E-07;1.17E-06;2.38E+05;3967.6;749.99;0.02497;30
-8.51E-06;1.52E-07;-0.01788;-6.80E-03;-0.68008;4.58E-07;-1.71E-06;2.38E+05;3967.7;759.99;0.02979;30
-8.65E-06;1.55E-07;-0.01788;-6.82E-03;-0.68148;4.66E-07;-1.74E-06;2.38E+05;3967.9;769.99;0.02015;30
1.75E-06;-3.12E-08;-0.01788;-6.83E-03;-0.68313;-9.40E-08;3.51E-07;2.38E+05;3968.1;779.99;0.02459;30
9.02E-06;-1.61E-07;-0.01788;-6.85E-03;-0.68522;-4.86E-07;1.81E-06;2.38E+05;3968.2;789.99;0.03695;30
8.14E-06;-1.46E-07;-0.01788;-6.86E-03;-0.68622;-4.39E-07;1.64E-06;2.38E+05;3968.4;799.99;0.02574;30
-5.53E-06;9.88E-08;-0.01788;-6.88E-03;-0.68781;2.98E-07;-1.11E-06;2.38E+05;3968.6;809.99;0.03132;30
-3.05E-06;5.46E-08;-0.01788;-6.89E-03;-0.68935;1.64E-07;-6.14E-07;2.38E+05;3968.7;819.99;0.02206;30
3.78E-06;-6.76E-08;-0.01788;-6.91E-03;-0.69063;-2.04E-07;7.61E-07;2.38E+05;3968.9;829.99;0.03346;30
4.65E-06;-8.32E-08;-0.01788;-6.92E-03;-0.69207;-2.51E-07;9.36E-07;2.38E+05;3969.1;839.99;0.0311;30
-7.13E-06;1.27E-07;-0.01788;-6.93E-03;-0.69325;3.84E-07;-1.43E-06;2.38E+05;3969.2;849.99;0.03287;30
-8.00E-06;1.43E-07;-0.01788;-6.95E-03;-0.69494;4.31E-07;-1.61E-06;2.38E+05;3969.4;859.99;0.03074;30
-2.04E-06;3.64E-08;-0.01787;-6.96E-03;-0.69591;1.10E-07;-4.10E-07;2.38E+05;3969.6;869.99;0.01974;30
-3.93E-06;7.02E-08;-0.01788;-6.97E-03;-0.69726;2.11E-07;-7.90E-07;2.38E+05;3969.7;879.99;0.03191;30
-5.09E-07;9.10E-09;-0.01788;-6.99E-03;-0.69927;2.74E-08;-1.02E-07;2.38E+05;3969.9;889.99;0.03112;30
9.16E-06;-1.64E-07;-0.01788;-7.01E-03;-0.70052;-4.93E-07;1.84E-06;2.38E+05;3970.1;899.99;0.02476;30
1.31E-06;-2.34E-08;-0.01788;-7.02E-03;-0.70168;-7.05E-08;2.63E-07;2.38E+05;3970.2;909.99;0.03208;30
7.49E-06;-1.34E-07;-0.01788;-7.03E-03;-0.70307;-4.03E-07;1.51E-06;2.38E+05;3970.4;919.99;0.03791;30
-6.98E-06;1.25E-07;-0.01788;-7.04E-03;-0.70439;3.76E-07;-1.40E-06;2.38E+05;3970.6;929.99;0.02649;30
-9.02E-06;1.61E-07;-0.01788;-7.06E-03;-0.70566;4.86E-07;-1.81E-06;2.38E+05;3970.7;939.98;0.03093;30
-2.18E-06;3.90E-08;-0.01788;-7.07E-03;-0.70688;1.17E-07;-4.39E-07;2.38E+05;3970.9;950;0.02283;30
7.42E-06;-1.33E-07;-0.01788;-7.08E-03;-0.70828;-3.99E-07;1.49E-06;2.38E+05;3971.1;960;0.02652;30
-4.36E-06;7.80E-08;-0.01788;-7.09E-03;-0.70919;2.35E-07;-8.78E-07;2.38E+05;3971.2;970;0.03459;30
-4.22E-06;7.54E-08;-0.01788;-7.11E-03;-0.71049;2.27E-07;-8.49E-07;2.38E+05;3971.4;980;0.02379;30
-5.09E-07;9.10E-09;-0.01788;-7.12E-03;-0.71186;2.74E-08;-1.02E-07;2.38E+05;3971.6;990;0.02825;30
3.56E-06;-6.37E-08;-0.01788;-7.13E-03;-0.71297;-1.92E-07;7.17E-07;2.38E+05;3971.7;1000;0.03286;30
-9.31E-06;1.66E-07;-0.01787;-7.14E-03;-0.71425;5.01E-07;-1.87E-06;2.38E+05;3971.9;1010;0.03652;30
-1.10E-05;1.96E-07;-0.01788;-7.15E-03;-0.71526;5.91E-07;-2.21E-06;2.38E+05;3972.1;1020;0.02882;30
-4.73E-06;8.45E-08;-0.01788;-7.17E-03;-0.71651;2.55E-07;-9.51E-07;2.38E+05;3972.2;1030;0.03402;30
-1.67E-06;2.99E-08;-0.01788;-7.18E-03;-0.71795;9.01E-08;-3.37E-07;2.38E+05;3972.4;1040;0.0238;30
-2.18E-06;3.90E-08;-0.01788;-7.19E-03;-0.71872;1.17E-07;-4.39E-07;2.38E+05;3972.6;1050;0.02553;30
-4.22E-06;7.54E-08;-0.01788;-7.20E-03;-0.72007;2.27E-07;-8.49E-07;2.38E+05;3972.7;1060;0.03265;30
-2.04E-06;3.64E-08;-0.01787;-7.21E-03;-0.72125;1.10E-07;-4.10E-07;2.38E+05;3972.9;1070;0.03633;30
4.51E-06;-8.06E-08;-0.01788;-7.22E-03;-0.72219;-2.43E-07;9.07E-07;2.38E+05;3973.1;1080;0.02572;30
-2.55E-06;4.55E-08;-0.01788;-7.24E-03;-0.72349;1.37E-07;-5.12E-07;2.38E+05;3973.2;1090;0.03207;30
2.04E-06;-3.64E-08;-0.01787;-7.25E-03;-0.72446;-1.10E-07;4.10E-07;2.38E+05;3973.4;1100;0.02358;30
2.55E-06;-4.55E-08;-0.01788;-7.26E-03;-0.72555;-1.37E-07;5.12E-07;2.38E+05;3973.6;1110;0.02963;30
-4.07E-06;7.28E-08;-0.01788;-7.27E-03;-0.72665;2.19E-07;-8.19E-07;2.38E+05;3973.7;1120;0.02359;30
-6.47E-06;1.16E-07;-0.01788;-7.27E-03;-0.72745;3.49E-07;-1.30E-06;2.38E+05;3973.9;1130;0.02534;30
-2.18E-07;3.90E-09;-0.01788;-7.29E-03;-0.72879;1.17E-08;-4.39E-08;2.38E+05;3974.1;1140;0.03402;30
-5.60E-06;1.00E-07;-0.01787;-7.30E-03;-0.72976;3.02E-07;-1.13E-06;2.38E+05;3974.2;1150;0.03112;30
3.78E-06;-6.76E-08;-0.01788;-7.31E-03;-0.73069;-2.04E-07;7.61E-07;2.38E+05;3974.4;1160;0.02495;30
1.45E-07;-2.60E-09;-0.01788;-7.32E-03;-0.7317;-7.83E-09;2.93E-08;2.38E+05;3974.6;1170;0.02956;30
3.93E-06;-7.02E-08;-0.01788;-7.33E-03;-0.7327;-2.12E-07;7.90E-07;2.38E+05;3974.7;1180;0.03479;30
-7.56E-06;1.35E-07;-0.01788;-7.34E-03;-0.73392;4.07E-07;-1.52E-06;2.38E+05;3974.9;1190;0.02629;30
-8.94E-06;1.60E-07;-0.01788;-7.35E-03;-0.73525;4.82E-07;-1.80E-06;2.39E+05;3975.1;1200;0.02954;30
6.54E-07;-1.17E-08;-0.01788;-7.36E-03;-0.73572;-3.52E-08;1.32E-07;2.39E+05;3975.2;1210;0.02339;30
8.00E-06;-1.43E-07;-0.01788;-7.37E-03;-0.73684;-4.31E-07;1.61E-06;2.39E+05;3975.4;1220;0.02975;30
1.13E-05;-2.03E-07;-0.01788;-7.38E-03;-0.7375;-6.11E-07;2.28E-06;2.39E+05;3975.6;1230;0.02514;30
2.76E-06;-4.94E-08;-0.01788;-7.39E-03;-0.73856;-1.49E-07;5.56E-07;2.39E+05;3975.7;1240;0.03014;30
2.18E-06;-3.90E-08;-0.01788;-7.40E-03;-0.73956;-1.18E-07;4.39E-07;2.39E+05;3975.9;1250;0.02302;30
4.29E-06;-7.67E-08;-0.01788;-7.41E-03;-0.74052;-2.31E-07;8.63E-07;2.39E+05;3976.1;1260;0.02804;30
4.73E-06;-8.45E-08;-0.01788;-7.42E-03;-0.74184;-2.55E-07;9.51E-07;2.39E+05;3976.2;1270;0.03479;30
5.74E-06;-1.03E-07;-0.01787;-7.43E-03;-0.74276;-3.09E-07;1.16E-06;2.39E+05;3976.4;1280;0.02206;30
-1.25E-05;2.24E-07;-0.01788;-7.44E-03;-0.74349;6.74E-07;-2.52E-06;2.39E+05;3976.6;1290;0.03226;30
6.62E-06;-1.18E-07;-0.01787;-7.44E-03;-0.74408;-3.56E-07;1.33E-06;2.39E+05;3976.7;1300;0.03322;30
-1.44E-05;2.57E-07;-0.01788;-7.45E-03;-0.7449;7.75E-07;-2.90E-06;2.39E+05;3976.9;1310;0.02165;30
-6.25E-06;1.12E-07;-0.01788;-7.46E-03;-0.74624;3.37E-07;-1.26E-06;2.39E+05;3977.1;1320;0.03266;30
8.43E-06;-1.51E-07;-0.01788;-7.47E-03;-0.74719;-4.54E-07;1.70E-06;2.39E+05;3977.2;1330;0.0371;30
5.82E-07;-1.04E-08;-0.01788;-7.48E-03;-0.74795;-3.13E-08;1.17E-07;2.39E+05;3977.4;1340;0.02645;30
-8.07E-06;1.44E-07;-0.01788;-7.49E-03;-0.74851;4.35E-07;-1.62E-06;2.39E+05;3977.6;1350;0.02995;30
-5.53E-06;9.88E-08;-0.01788;-7.50E-03;-0.74973;2.98E-07;-1.11E-06;2.39E+05;3977.7;1360;0.02568;30
-8.00E-06;1.43E-07;-0.01788;-7.51E-03;-0.75061;4.31E-07;-1.61E-06;2.39E+05;3977.9;1370;0.03322;30
2.91E-06;-5.20E-08;-0.01788;-7.52E-03;-0.7515;-1.57E-07;5.85E-07;2.39E+05;3978.1;1380;0.02341;30
-1.45E-06;2.60E-08;-0.01788;-7.52E-03;-0.75214;7.83E-08;-2.93E-07;2.39E+05;3978.2;1390;0.02918;30
2.47E-06;-4.42E-08;-0.01788;-7.53E-03;-0.75338;-1.33E-07;4.97E-07;2.39E+05;3978.4;1400;0.03344;30
9.89E-06;-1.77E-07;-0.01788;-7.54E-03;-0.75403;-5.33E-07;1.99E-06;2.39E+05;3978.6;1410;0.02377;30
-4.22E-06;7.54E-08;-0.01788;-7.55E-03;-0.75504;2.27E-07;-8.49E-07;2.39E+05;3978.7;1420;0.0278;30
-1.24E-05;2.21E-07;-0.01788;-7.56E-03;-0.75553;6.66E-07;-2.49E-06;2.39E+05;3978.9;1430;0.0334;30
-3.13E-06;5.59E-08;-0.01788;-7.57E-03;-0.75658;1.68E-07;-6.29E-07;2.39E+05;3979.1;1440;0.03556;30
-7.56E-06;1.35E-07;-0.01788;-7.57E-03;-0.75744;4.07E-07;-1.52E-06;2.39E+05;3979.2;1450;0.02666;30
-2.91E-06;5.20E-08;-0.01788;-7.58E-03;-0.75817;1.57E-07;-5.85E-07;2.39E+05;3979.4;1460;0.03127;30
-3.64E-07;6.50E-09;-0.01788;-7.59E-03;-0.75901;1.96E-08;-7.32E-08;2.39E+05;3979.6;1470;0.03014;30
-7.78E-06;1.39E-07;-0.01788;-7.60E-03;-0.75989;4.19E-07;-1.57E-06;2.39E+05;3979.7;1480;0.02686;30
-1.03E-05;1.83E-07;-0.01788;-7.61E-03;-0.76062;5.52E-07;-2.06E-06;2.39E+05;3979.9;1490;0.02766;30
-2.33E-06;4.16E-08;-0.01788;-7.61E-03;-0.7613;1.25E-07;-4.68E-07;2.39E+05;3980.1;1500;0.02703;30
-1.16E-06;2.08E-08;-0.01788;-7.62E-03;-0.76236;6.27E-08;-2.34E-07;2.39E+05;3980.2;1510;0.02763;30
-4.58E-06;8.19E-08;-0.01788;-7.63E-03;-0.7629;2.47E-07;-9.22E-07;2.39E+05;3980.4;1520;0.03748;30
-2.69E-06;4.81E-08;-0.01788;-7.64E-03;-0.76413;1.45E-07;-5.41E-07;2.39E+05;3980.6;1530;0.034;30
-8.73E-07;1.56E-08;-0.01788;-7.65E-03;-0.76472;4.70E-08;-1.76E-07;2.39E+05;3980.7;1540;0.03055;30
-1.09E-06;1.95E-08;-0.01788;-7.66E-03;-0.76586;5.87E-08;-2.19E-07;2.39E+05;3980.9;1550;0.03438;30
-3.85E-06;6.89E-08;-0.01788;-7.66E-03;-0.76605;2.08E-07;-7.75E-07;2.39E+05;3981.1;1560;0.02242;30
-2.33E-06;4.16E-08;-0.01788;-7.67E-03;-0.76713;1.25E-07;-4.68E-07;2.39E+05;3981.2;1570;0.02875;30
-1.82E-06;3.25E-08;-0.01788;-7.68E-03;-0.76776;9.79E-08;-3.66E-07;2.39E+05;3981.4;1580;0.03457;30
-5.82E-07;1.04E-08;-0.01788;-7.69E-03;-0.76867;3.13E-08;-1.17E-07;2.39E+05;3981.6;1590;0.03612;30
2.69E-06;-4.81E-08;-0.01788;-7.70E-03;-0.76966;-1.45E-07;5.41E-07;2.39E+05;3981.7;1600;0.03152;30
