;SAV20-74;;;;;;;;;;SAV20-42;;;;;;;;;;SAV11-84;;;;;;;;;;SAV11-44;;;;;;;;;;SAV11-8;;;;;;;;;;SA7CC-320;;;;;;;;;;SA7CC-247;;;;;;;;;;SA7CC-136;;;;;;;;;;SA7CC-065;;;;;;;;;;SA7CC-023;;;;;;;;;;SA7CC-006;;;;;;;;;;HTW-47834;;;;;;;;;;HTW-48050;;;;;;;;;;PK3;;;;;;;;
age [Ma];T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km]
18;302,5495913;275,070028;330,0291545;10,43558939;9,487759855;11,38341893;30,10421793;27,36995292;32,83848294;;306,3427693;277,3755656;335,309973;10,5664243;9,56728283;11,56556577;30,48164584;27,59935798;33,3639337;;254,6017699;180;329,2035398;8,781765389;6,208589086;11,35494169;25,33332514;17,91031746;32,75633282;;301,9965376;275,2096925;328,7833828;10,41651338;9,492577183;11,34044957;30,04918812;27,38384978;32,71452646;;139,161422;92,13810733;186,1847367;10,05007311;6,65410501;13,44604122;13,84680693;9,167904182;18,52570967;;98,08596124;69,76958525;126,4023372;4,362842265;3,103336008;5,622348522;22,37890322;15,91835138;28,83945507;;98,99078834;69,76958525;128,2119914;4,403088778;3,103336008;5,702841549;22,58534498;15,91835138;29,25233858;;140,4775206;72,7941217;208,1609195;4,602486162;2,384964771;6,820007553;32,05079299;16,6084176;47,49316839;;127,0770609;72,7941217;181,36;4,163444881;2,384964771;5,94192499;28,99339733;16,6084176;41,37837706;;166,5151711;72,7941217;260,2362205;8,198671077;3,584148257;12,8131939;23,50580574;10,27584738;36,73576411;;89,47816657;72,67977989;106,2765533;4,405616927;3,578518434;5,232715419;12,63101967;10,25970653;15,00233282;;157,2214127;101,4572245;212,9856009;7,741076327;4,995427183;10,48672547;22,19386955;14,3220212;30,0657179;;162,2901172;104,4965476;220,0836869;7,990643024;5,145073668;10,83621238;22,90938384;14,75106161;31,06770607;;63,66666667;53,33333333;74;2,80480527;2,349575096;3,260035445;22,6991397;19,01498614;26,38329326
18,1;302,6939347;275,140056;330,2478134;10,3563867;9,413656801;11,2991166;30,10416667;27,3638192;32,84451413;;306,4777841;277,4434389;335,5121294;10,48584753;9,492464868;11,47923019;30,48048618;27,59290018;33,36807218;;264,2123894;199;329,4247788;9,039777022;6,808596794;11,27095725;26,27701745;19,79137498;32,76265992;;302,1427623;275,2795899;329,0059347;10,33752886;9,418430822;11,2566269;30,04935029;27,37769643;32,72100415;;139,161422;92,13810733;186,1847367;10,05488503;6,657290955;13,4524791;13,84018033;9,163516745;18,51684392;;98,27846718;70,04608295;126,5108514;4,366389982;3,112060288;5,620719677;22,40306748;15,96735447;28,83878048;;99,19863034;70,04608295;128,3511777;4,407271686;3,112060288;5,702483084;22,61282326;15,96735447;29,25829205;;141,2341755;72,81317867;209,6551724;4,60920007;2,376269815;6,842130324;32,19503575;16,59812777;47,79194374;;127,6065893;72,81317867;182,4;4,164461599;2,376269815;5,952653382;29,08855941;16,59812777;41,57899105;;169,0837547;72,81317867;265,3543307;8,38441159;3,610610968;13,15821221;23,57987376;10,15429048;37,00545704;;89,47816657;72,67977989;106,2765533;4,436983188;3,603996079;5,269970297;12,47833582;10,13568712;14,82098451;;157,4734984;101,7259741;213,2210227;7,808690004;5,044319234;10,57306077;21,96074496;14,18637545;29,73511446;;162,3930928;104,6437019;220,1424837;8,052639545;5,18900156;10,91627753;22,64681569;14,59327234;30,70035903;;63,95;53,5;74,4;2,816581711;2,356327155;3,276836268;22,70482683;18,99465575;26,4149979
18,2;302,8382782;275,210084;330,4664723;10,27857496;9,340851809;11,21629811;30,10398276;27,35757077;32,85039476;;306,612799;277,5113122;335,7142857;10,40668523;9,418957346;11,39441312;30,47919329;27,58632697;33,37205961;;273,8230088;218;329,6460177;9,29377336;7,3990955;11,18845122;27,21968698;21,67053743;32,76883654;;302,288987;275,3494874;329,2284866;10,25993158;9,345583272;11,17427988;30,04937985;27,37142832;32,72733139;;139,1728938;92,14103398;186,2047537;10,05974128;6,660168786;13,45931378;13,83463947;9,159384063;18,50989488;;98,47097313;70,32258065;126,6193656;4,369972194;3,120795015;5,619149374;22,42701567;16,01614738;28,83788396;;99,40647234;70,32258065;128,490364;4,411488038;3,120795015;5,702181061;22,64007801;16,01614738;29,26400863;;141,9908305;72,83223564;211,1494253;4,615929062;2,367677068;6,864181056;32,33877435;16,58772772;48,08982099;;128,1361178;72,83223564;183,44;4,16553117;2,367677068;5,963385272;29,18332816;16,58772772;41,77892859;;171,6523383;72,83223564;270,4724409;8,511181075;3,611301494;13,41106066;23,65185946;10,03550443;37,26821449;;93,84765388;72,69883686;114,9964709;4,653326506;3,60468707;5,701965942;12,93120468;10,0171235;15,84528585;;157,4734984;101,7259741;213,2210227;7,808139829;5,043963828;10,57231583;21,69816671;14,01675308;29,37958033;;162,4960684;104,7908562;220,2012805;8,057178105;5,195932436;10,91842377;22,39022322;14,43906112;30,34138533;;64,23333333;53,66666667;74,8;2,828294472;2,363027556;3,293561388;22,71097793;18,97492188;26,44703398
18,3;302,9826216;275,280112;330,6851312;10,20212017;9,269313098;11,13492724;30,10366356;27,35120527;32,85612185;;306,7478138;277,5791855;335,916442;10,32890283;9,346728178;11,31107748;30,47776448;27,57963598;33,37589299;;283,4336283;237;329,8672566;9,543860702;7,980333878;11,10738753;28,16132009;23,54778048;32,7748597;;302,4352117;275,4193849;329,4510386;10,18368762;9,274002735;11,09337251;30,04927416;27,36504311;32,73350522;;139,1728938;92,14103398;186,2047537;10,06464283;6,663413912;13,46587175;13,82790191;9,154923383;18,50088044;;98,66347907;70,59907834;126,7278798;4,373590771;3,129541755;5,617639787;22,45073818;16,06472261;28,83675374;;99,61431433;70,59907834;128,6295503;4,415739744;3,129541755;5,701937733;22,66709942;16,06472261;29,26947624;;142,7474854;72,85129261;212,6436782;4,622675482;2,359186106;6,886164857;32,48199283;16,57721085;48,3867748;;128,6656463;72,85129261;184,48;4,166655034;2,359186106;5,974123961;29,27768983;16,57721085;41,9781688;;174,2209219;72,85129261;275,5905512;8,698398289;3,637275891;13,75952069;23,72212931;9,919519223;37,5247394;;93,84765388;72,69883686;114,9964709;4,685569695;3,629664171;5,741475219;12,77840891;9,898760665;15,65805716;;157,7255841;101,9947236;213,4564445;7,874828899;5,092331735;10,65732606;21,47610436;13,88772368;29,06448505;;162,5990439;104,9380106;220,2600773;8,118148096;5,239282409;10,99701378;22,13968049;14,28848515;29,99087583;;64,51666667;53,83333333;75,2;2,839943613;2,369676535;3,31021069;22,7175872;18,95577542;26,47939898
18,4;303,1269651;275,3501401;330,9037901;10,12698941;9,199009903;11,05496893;30,10320656;27,34472052;32,8616926;;306,8828286;277,6470588;336,1185984;10,25246684;9,275746303;11,22918737;30,47619725;27,57282501;33,3795695;;293,0442478;256;330,0884956;9,790141878;8,552552523;11,02773123;29,10190296;25,42307933;32,7807266;;302,5814364;275,4892824;329,6735905;10,10876417;9,203658427;11,01386992;30,04903071;27,3585386;32,73952283;;139,1843657;92,14396064;186,2247707;10,06959057;6,666351878;13,47282927;13,82224676;9,150715707;18,49377781;;98,85598501;70,87557604;126,836394;4,377247471;3,138302005;5,616192937;22,47422593;16,11307306;28,8353788;;99,82215633;70,87557604;128,7687366;4,420028603;3,138302005;5,701755201;22,69387831;16,11307306;29,27468356;;143,5041403;72,87034958;214,137931;4,62944155;2,350796454;6,908086647;32,62467589;16,56657105;48,68278072;;129,1951748;72,87034958;185,52;4,167834524;2,350796454;5,984872593;29,37163133;16,56657105;42,17669161;;176,7895055;72,87034958;280,7086614;8,727279485;3,597271824;13,85728715;23,79103686;9,806357953;37,77571578;;104,5703487;72,71789383;136,4228036;5,162154034;3,589745789;6,734562278;14,07231167;9,785841574;18,35878176;;157,9776698;102,2634732;213,6918663;7,798626239;5,048274268;10,54897821;21,25947779;13,76186925;28,75708632;;162,7792129;105,0851649;220,4732609;8,035656195;5,187568125;10,88374426;21,90563429;14,14159186;29,66967673;;64,8;54;75,6;2,851529205;2,376274338;3,326784073;22,7246489;18,93720741;26,51209038
18,5;303,2713085;275,4201681;331,122449;10,05315082;9,12991243;10,97638922;30,10260942;27,33811446;32,86710438;;307,0178434;277,7149321;336,3207547;10,17734483;9,205981641;11,14870803;30,47448923;27,56589198;33,38308648;;302,6548673;275;330,3097345;10,03271639;9,115984265;10,94944852;30,04142167;27,29640872;32,78643461;;302,7276612;275,5591799;329,8961424;10,03512944;9,134520537;10,93573834;30,04864716;27,35191273;32,7453816;;139,1843657;92,14396064;186,2247707;10,07458537;6,669658574;13,47951217;13,81539394;9,146178948;18,48460893;;99,04849096;71,15207373;126,9449082;4,380943942;3,147077188;5,614810697;22,49747043;16,16119195;28,83374891;;100,0299983;71,15207373;128,9079229;4,424356302;3,147077188;5,701635417;22,72040601;16,16119195;29,27962008;;144,2607952;72,88940655;215,6321839;4,636229372;2,342507588;6,929951155;32,7668089;16,55580265;48,97781516;;129,7247033;72,88940655;186,56;4,169070873;2,342507588;5,995634158;29,46514024;16,55580265;42,37447783;;179,3580891;72,88940655;285,8267717;8,903861909;3,618444051;14,18927977;23,85892254;9,696037204;38,02180787;;104,5703487;72,71789383;136,4228036;5,191178994;3,609929656;6,772428332;13,91036146;9,673221903;18,14750101;;157,9776698;102,2634732;213,6918663;7,842475147;5,076658923;10,60829137;21,01481458;13,60349175;28,42613741;;163,814968;105,2323192;222,3976167;8,132255761;5,224041153;11,04047037;21,79131508;13,99841939;29,58421076;;65,08333333;54,16666667;76;2,863051333;2,382821211;3,343281454;22,73215733;18,91920905;26,54510561
18,6;303,415652;275,4901961;331,3411079;10,05824222;9,132512128;10,98397231;30,10186994;27,33138518;32,87235471;;307,1528582;277,7828054;336,5229111;10,18213077;9,208512229;11,15574932;30,47263821;27,55883497;33,38644146;;302,800698;275,0704225;330,5309735;10,03785647;9,118596617;10,95711632;30,04086035;27,28973944;32,79198126;;302,8738859;275,6290774;330,1186944;10,04028265;9,137116049;10,94344925;30,04812132;27,34516359;32,75107905;;139,1843657;92,14396064;186,2247707;10,07962803;6,672996954;13,4862591;13,80848235;9,14160328;18,47536141;;99,2409969;71,42857143;127,0534224;4,384681727;3,15586866;5,613494793;22,52046376;16,20907291;28,83185461;;100,2378403;71,42857143;129,0471092;4,428724423;3,15586866;5,701580187;22,74667447;16,20907291;29,28427602;;145,5015412;73,87664564;217,1264368;4,642212603;2,357027236;6,92739797;33,01823126;16,7646071;49,27185542;;130,7383228;73,87664564;187,6;4,171193547;2,357027236;5,985359859;29,66805809;16,7646071;42,57150909;;182,4107638;73,87664564;290,9448819;8,817183055;3,570972977;14,06339313;23,98977884;9,715898086;38,2636596;;124,7678377;72,75600776;176,7796677;6,030898845;3,516804741;8,544992949;16,40886081;9,568517228;23,2492044;;158,2297554;102,5322227;213,9272881;7,648346455;4,956096659;10,34059625;20,80960992;13,48454059;28,13467925;;163,814968;105,2323192;222,3976167;7,918318688;5,086611133;10,75002624;21,54414998;13,83964418;29,24865578;;65,36666667;54,33333333;76,4;2,874510089;2,389317412;3,359702766;22,74010689;18,90177166;26,57844211
18,7;303,5599954;275,5602241;331,5597668;10,06338214;9,135155749;10,99160853;30,10098608;27,32453088;32,87744128;;307,2878731;277,8506787;336,7250674;10,18696581;9,211087099;11,16284451;30,47064214;27,55165219;33,3896321;;302,9465287;275,1408451;330,7522124;10,04304497;9,121252825;10,96483712;30,04015477;27,28294529;32,79736425;;303,0201106;275,6989748;330,3412463;10,0454843;9,139755504;10,9512131;30,04745114;27,3382894;32,75661288;;139,1843657;92,14396064;186,2247707;10,0847193;6,676367522;13,49307109;13,80151113;9,136988136;18,46603412;;99,43350284;71,70506912;127,1619366;4,388462258;3,164677705;5,612246812;22,54319853;16,25670989;28,82968717;;100,4456823;71,70506912;129,1862955;4,433134439;3,164677705;5,701591173;22,77267614;16,25670989;29,28864239;;146,2587401;73,89679046;218,6206897;4,649043118;2,348915114;6,949171121;33,15924431;16,7536089;49,56487973;;131,2683952;73,89679046;188,64;4,17255358;2,348915114;5,996192045;29,76068839;16,7536089;42,76776789;;184,9798913;73,89679046;296,0629921;8,987269108;3,59028399;14,38425423;24,05594877;9,610003515;38,50189403;;124,7678377;72,75600776;176,7796677;6,06185962;3,534858932;8,588860308;16,22559453;9,461648957;22,9895401;;158,4818411;102,8009723;214,1627099;7,69985832;4,994596959;10,40511968;20,60997563;13,36888516;27,8510661;;164,850723;105,3794735;224,3219725;8,009291174;5,119873737;10,89870861;21,4382251;13,70420968;29,17224051;;65,65;54,5;76,8;2,88590558;2,3957632;3,376047959;22,748492;18,88488673;26,61209727
18,8;303,7043389;275,6302521;331,7784257;10,06857129;9,137843911;10,99929868;30,09995593;27,31754993;32,88236193;;307,4228879;277,918552;336,9272237;10,19185065;9,213706874;11,16999443;30,46849911;27,54434198;33,39265624;;303,0923595;275,2112676;330,9734513;10,04828262;9,12395351;10,97261173;30,03930302;27,27602463;32,80258141;;303,1663353;275,7688723;330,5637982;10,05073511;9,142439524;10,95903069;30,04663472;27,3312885;32,76198093;;139,1958375;92,1468873;186,2447878;10,08985992;6,679432382;13,50028745;13,79561646;9,132623055;18,45860986;;99,62600879;71,98156682;127,2704508;4,392286868;3,173505539;5,611068197;22,56566791;16,30409721;28,8272386;;100,6535243;71,98156682;129,3254818;4,437587719;3,173505539;5,701669898;22,79840406;16,30409721;29,29271091;;147,0159389;73,91693527;220,1149425;4,655901102;2,340902238;6,970899966;33,29966637;16,74246549;49,85686725;;131,7984676;73,91693527;189,68;4,173973484;2,340902238;6,007044731;29,85285155;16,74246549;42,96323762;;187,5490188;73,91693527;301,1811024;9,148451491;3,605593359;14,69130962;24,12205643;9,506999796;38,73711306;;125,4002706;72,77506473;178,0254765;6,116898399;3,549894068;8,683902729;16,12864959;9,360135442;22,89716373;;158,7339268;103,0697218;214,3981318;7,74288044;5,027636809;10,45812407;20,41593586;13,25655374;27,57531799;;165,8864781;105,5266279;226,2463284;8,09177466;5,1474822;11,03606712;21,33587801;13,57255446;29,09920155;;65,93333333;54,66666667;77,2;2,897237921;2,402158842;3,392316999;22,75730718;18,86854589;26,64606847
18,9;303,8486823;275,7002801;331,9970845;10,07381035;9,140577195;11,00704351;30,09877774;27,31044081;32,88711467;;307,5579027;277,9864253;337,1293801;10,19678598;9,216372137;11,17719983;30,46620734;27,5369028;33,39551187;;303,2381902;275,2816901;331,1946903;10,05357008;9,126699247;10,9804409;30,03830334;27,26897594;32,80763074;;303,31256;275,8387698;330,7863501;10,05603573;9,145168687;10,96690278;30,04567029;27,32415938;32,7671812;;139,1958375;92,1468873;186,2447878;10,09505054;6,682868543;13,50723253;13,7885231;9,127927291;18,44911891;;99,81851473;72,25806452;127,3789649;4,396156784;3,182353308;5,60996026;22,5878656;16,35122957;28,82450163;;100,8613663;72,25806452;129,4646681;4,442085528;3,182353308;5,701817748;22,82385179;16,35122957;29,29647401;;147,7731377;73,93708008;221,6091954;4,662788202;2,332987916;6,992588488;33,43948548;16,73117289;50,14779808;;132,32854;73,93708008;190,72;4,17545411;2,332987916;6,017920303;29,9445377;16,73117289;43,1579025;;190,1181463;73,93708008;306,2992126;9,322317477;3,625455787;15,01917917;24,18838937;9,406881542;38,96989719;;125,4002706;72,77506473;178,0254765;6,148919275;3,568477133;8,729361417;15,95445059;9,259040422;22,64986077;;158,7339268;103,0697218;214,3981318;7,783413043;5,053955594;10,51287049;20,19543163;13,11337509;27,27748818;;166,9222332;105,6737822;228,1706842;8,184921227;5,18164397;11,18819848;21,23721511;13,444685;29,02974522;;66,21666667;54,83333333;77,6;2,908507239;2,40850461;3,408509868;22,76654697;18,85274088;26,68035305
19;303,9930258;275,7703081;332,2157434;10,07909995;9,143356138;11,01484376;30,09744987;27,30320211;32,89169762;;307,6929175;278,0542986;337,3315364;10,20177243;9,219083431;11,18446143;30,4637652;27,52933325;33,39819714;;303,3840209;275,3521127;331,4159292;10,05890797;9,129490578;10,98832536;30,0371541;27,26179782;32,81251038;;303,4587847;275,9086673;331,0089021;10,06138681;9,147943533;10,97483009;30,04455624;27,31690064;32,77221183;;139,2073094;92,14981395;186,2648048;10,10029179;6,68599956;13,51458402;13,78250374;9,123480377;18,4415271;;100,0110207;72,53456221;127,4874791;4,400073134;3,191222091;5,608924177;22,60978584;16,39810199;28,82146968;;101,0692083;72,53456221;129,6038544;4,446629033;3,191222091;5,702035975;22,84901343;16,39810199;29,29992486;;148,5303366;73,9572249;223,1034483;4,669705953;2,325171418;7,014240488;33,57869041;16,71972753;50,43765328;;132,8586124;73,9572249;191,76;4,176996213;2,325171418;6,028821008;30,0357376;16,71972753;43,35174767;;192,6872739;73,9572249;311,4173228;9,483185455;3,639836017;15,32653489;24,25522204;9,30963875;39,20080533;;126,0327036;72,7941217;179,2712854;6,202752664;3,582593403;8,822911926;15,8648319;9,163228841;22,56643496;;158,9860125;103,3384714;214,6335536;7,824563661;5,085846456;10,56328087;20,01295133;13,00811164;27,01779103;;167,9579883;105,8209365;230,09504;8,266123234;5,208022025;11,32422444;21,14233191;13,3206011;28,96406272;;66,5;55;78;2,919713672;2,414800781;3,424626563;22,77620598;18,83746359;26,71494837
19,1;304,1373692;275,8403361;332,4344023;10,08444066;9,146181243;11,02270008;30,09597083;27,29583257;32,89610909;;307,8279323;278,1221719;337,5336927;10,20681058;9,221841258;11,1917799;30,4611712;27,52163207;33,40071033;;303,5298517;275,4225352;331,6371681;10,06429689;9,132328001;10,99626577;30,03585382;27,25448901;32,81721863;;303,6050094;275,9785648;331,231454;10,06678893;9,150764562;10,9828133;30,04329106;27,30951102;32,77707111;;139,2073094;92,14981395;186,2648048;10,10558426;6,689502972;13,52166556;13,7752856;9,118702249;18,43186895;;100,2035266;72,81105991;127,5959933;4,404036948;3,200112899;5,607960996;22,63142338;16,44470987;28,81813688;;101,2770503;72,81105991;129,7430407;4,451219299;3,200112899;5,702325698;22,8738836;16,44470987;29,30305732;;149,3338266;74,06995215;224,5977011;4,676574249;2,319592544;7,033555954;33,72772566;16,72903642;50,72641489;;133,4349761;74,06995215;192,8;4,178681997;2,319592544;6,037771451;30,13689776;16,72903642;43,5447591;;195,3026926;74,06995215;316,5354331;9,654627827;3,661587107;15,64766855;24,32858241;9,226790018;39,43037479;;126,0327036;72,7941217;179,2712854;6,230322945;3,598517479;8,862128411;15,69971706;9,067861609;22,33157251;;159,2380982;103,607221;214,8689754;7,871804291;5,121737674;10,62187091;19,83606648;12,90620615;26,7659268;;168,9937434;105,9680909;232,0193958;8,354066579;5,238445334;11,46968782;21,05131351;13,2002964;28,90233061;;66,85;55,3;78,4;2,930857368;2,42447887;3,437235866;22,80902535;18,86819898;26,74985172
19,2;304,2817127;275,9103641;332,6530612;10,08983304;9,149052971;11,0306131;30,09433927;27,28833105;32,9003475;;307,9629472;278,1900452;337,7358491;10,21190098;9,224646084;11,19915587;30,45842398;27,51379808;33,40304988;;303,6756824;275,4929577;331,8584071;10,06973737;9,135211979;11,00426276;30,03440113;27,24704835;32,82175391;;303,7512341;276,0484623;331,4540059;10,07224263;9,153632237;10,99085302;30,04187341;27,30198935;32,78175747;;139,2187812;92,15274061;186,2848218;10,1109285;6,692701684;13,52915532;13,76913912;9,114171917;18,42410633;;100,3960326;73,0875576;127,7045075;4,408049158;3,209026677;5,607071639;22,65277349;16,49104895;28,81449803;;101,4848923;73,0875576;129,882227;4,455857295;3,209026677;5,702687912;22,89845743;16,49104895;29,30586591;;150,0809531;74,06995215;226,091954;4,68357483;2,31150027;7,05564939;33,86338831;16,71271071;51,01406591;;133,9549761;74,06995215;193,84;4,180331624;2,31150027;6,049162977;30,22481719;16,71271071;43,73692367;;197,8617477;74,06995215;321,6535433;9,594546443;3,591738191;15,59735469;24,3958856;9,132649943;39,65912126;;133,8679764;72,83223564;194,9037172;6,49141399;3,531719877;9,451108102;16,50560493;8,980042425;24,03116744;;159,2380982;103,607221;214,8689754;7,721640721;5,024034735;10,41924671;19,63368095;12,77452534;26,49283655;;178,0576226;106,1152452;250;8,634221365;5,14565175;12,12279098;21,95408381;13,0837588;30,82440881;;67,2;55,6;78,8;2,941938484;2,434103865;3,449773104;22,84208197;18,89910353;26,7850604
19,3;304,4260561;275,9803922;332,8717201;10,09527758;9,151971749;11,03858341;30,09255395;27,28069649;32,90441142;;308,097962;278,2579186;337,9380054;10,21704412;9,227498337;11,20658991;30,45552231;27,50583026;33,40521435;;303,8215131;275,5633803;332,079646;10,07522992;9,138142938;11,01231691;30,0327948;27,23947481;32,82611479;;303,8974588;276,1183597;331,6765579;10,07774841;9,156546985;10,99894983;30,04030204;27,2943346;32,78626948;;139,2187812;92,15274061;186,2848218;10,11632501;6,69627378;13,53637624;13,76179404;9,109310004;18,41427808;;100,5885385;73,3640553;127,8130217;4,412110605;3,217964305;5,606256904;22,67383194;16,53711531;28,81054857;;101,6927343;73,3640553;130,0214133;4,460543896;3,217964305;5,703123486;22,92273057;16,53711531;29,30834583;;151,4631006;75,33999422;227,5862069;4,689483318;2,332618603;7,046348032;34,14155269;16,98251503;51,30059035;;135,1099971;75,33999422;194,88;4,183171183;2,332618603;6,033723762;30,45537209;16,98251503;43,92822914;;201,0558239;75,33999422;326,7716535;9,373306153;3,512381874;15,23423043;24,54197574;9,196412591;39,88753888;;161,4161178;72,83223564;250;7,525286566;3,395469125;11,65510401;19,70333597;8,890301834;30,51637011;;159,4901838;103,8759705;215,1043972;7,435498722;4,84274096;10,02825649;19,46824592;12,67967025;26,25682159;;180,9337288;106,1152452;255,7522124;8,435205709;4,947136877;11,92327454;22,08576253;12,95300839;31,21851668;;67,55;55,9;79,2;2,952957191;2,443675899;3,462238483;22,87537395;18,93017622;26,82057167
19,4;304,5703996;276,0504202;333,090379;10,10077475;9,154937968;11,04661154;30,09061377;27,27292799;32,90829956;;308,2329768;278,3257919;338,1401617;10,22224049;9,23039841;11,21408257;30,45246507;27,49772767;33,40720247;;303,9673439;275,6338028;332,300885;10,08077501;9,141121267;11,02042876;30,03103373;27,23176748;32,83029998;;304,0436835;276,1882572;331,8991098;10,08330674;9,159509197;11,00710428;30,03857585;27,28654586;32,79060584;;139,2302531;92,15566726;186,3048389;10,12177425;6,699541509;13,54400699;13,75551851;9,104694987;18,40634204;;100,7810444;73,640553;127,9215359;4,416222033;3,226926596;5,60551747;22,694595;16,58290539;28,8062846;;101,9005763;73,640553;130,1605996;4,465279881;3,226926596;5,703633167;22,94669917;16,58290539;29,31049294;;152,2124149;75,34436995;229,0804598;4,696544089;2,324765399;7,06832278;34,27627812;16,96658306;51,58597318;;135,632185;75,34436995;195,92;4,184957825;2,324765399;6,045150251;30,5426236;16,96658306;44,11866414;;203,6170669;75,34436995;331,8897638;9,469598748;3,504033146;15,43516435;24,61155354;9,107006713;40,11610037;;164,327432;72,85129261;255,8035714;7,642359595;3,388087845;11,89663134;19,86254617;8,805664064;30,91942827;;159,7422695;104,1447201;215,339819;7,429117897;4,843448174;10,01478762;19,3083295;12,58815576;26,02850324;;183,8834122;106,2623995;261,5044248;8,551847624;4,941934883;12,16176037;22,22631193;12,84412341;31,60850046;;67,9;56,2;79,6;2,963913667;2,453195112;3,474632222;22,90889939;18,96141599;26,85638279
